,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t2,이원재,2020,8,1,0,1,0,2,0,0,4,0,31,0,145,16,15,0.36363636363636365,0.45161290322580644
t3,이원재,2020,12,2,1,2,0,3,1,2,6,1,30,0,139,29,15,0.6,0.9
t4,이원재,2020,7,1,1,1,0,0,0,1,10,1,31,0,129,79,15,0.3125,0.5161290322580645
t5,이원재,2020,6,1,0,0,0,4,0,0,5,0,29,1,132,28,15,0.3333333333333333,0.27586206896551724
t2,반즈,2020,20,4,0,2,1,4,0,1,13,0,62,1,266,15,15,0.4626865671641791,0.5806451612903226
t3,반즈,2020,9,1,0,2,1,4,0,1,22,0,54,0,249,15,15,0.288135593220339,0.35185185185185186
t4,반즈,2020,13,1,0,1,2,6,0,0,20,0,58,0,241,26,15,0.3484848484848485,0.3275862068965517
t2,김웅빈,2020,10,1,0,1,1,4,0,3,18,1,49,1,216,15,15,0.3090909090909091,0.32653061224489793
t3,김웅빈,2020,15,3,0,4,0,6,1,1,13,1,46,0,223,17,15,0.5370370370370371,0.8043478260869565
t4,김웅빈,2020,9,4,0,0,0,0,0,2,14,3,43,0,177,17,15,0.2826086956521739,0.3953488372093023
t2,정근우,2020,2,0,0,0,0,4,0,1,2,1,24,0,114,61,15,0.20689655172413793,0.08333333333333333
t3,정근우,2020,15,0,0,0,1,4,0,0,6,0,36,2,139,19,15,0.4878048780487805,0.4166666666666667
t4,정근우,2020,10,1,0,1,0,2,0,3,7,1,45,4,166,19,15,0.2916666666666667,0.35555555555555557
t2,이성우,2020,3,0,0,0,0,0,0,0,1,1,15,0,64,36,15,0.1875,0.2
t3,이성우,2020,4,1,0,0,0,1,0,0,5,0,16,0,72,31,15,0.35294117647058826,0.375
t4,이성우,2020,5,0,0,1,0,5,0,2,2,2,19,0,94,36,15,0.4230769230769231,0.47368421052631576
t2,하주석,2020,13,2,0,0,1,4,0,0,14,1,55,0,233,20,15,0.32786885245901637,0.3090909090909091
t3,하주석,2020,14,2,0,2,0,1,0,1,13,1,59,0,229,23,15,0.3114754098360656,0.4406779661016949
t4,하주석,2020,15,2,0,0,0,3,0,0,13,0,54,1,191,18,15,0.3508771929824561,0.35185185185185186
t2,신민재,2020,4,1,0,0,0,1,0,0,2,1,13,1,59,32,15,0.4,0.46153846153846156
t3,신민재,2020,1,0,0,0,0,1,0,1,1,0,5,2,25,19,15,0.3333333333333333,0.2
t4,신민재,2020,2,0,0,0,0,0,0,0,0,0,2,0,2,23,15,1.0,1.0
t2,채태인,2020,9,1,0,2,0,7,1,1,8,0,34,0,160,30,15,0.47619047619047616,0.5588235294117647
t3,채태인,2020,12,2,0,2,0,8,0,0,8,0,43,0,194,22,15,0.47058823529411764,0.5581395348837209
t4,채태인,2020,14,0,0,2,0,5,1,1,9,0,40,0,165,18,15,0.4782608695652174,0.55
t2,오준혁,2020,7,1,0,0,0,3,0,1,6,0,28,0,125,47,15,0.3548387096774194,0.32142857142857145
t3,오준혁,2020,15,6,0,2,1,3,0,0,9,0,39,0,184,22,15,0.627906976744186,0.8974358974358975
t4,오준혁,2020,5,0,0,0,0,1,0,0,9,0,30,0,113,40,15,0.1935483870967742,0.16666666666666666
t2,이해창,2020,12,5,0,0,1,2,0,1,3,0,29,0,124,21,15,0.625,0.7586206896551724
t3,이해창,2020,5,0,0,1,1,1,0,0,4,1,16,0,73,37,15,0.42105263157894735,0.5625
t4,이해창,2020,4,0,0,0,0,2,0,2,8,0,28,0,119,57,15,0.2,0.14285714285714285
t2,안권수,2020,3,0,0,0,0,0,0,0,0,1,10,0,36,70,15,0.2727272727272727,0.3
t3,안권수,2020,2,0,0,0,0,0,0,0,1,0,8,1,25,28,15,0.25,0.25
t4,안권수,2020,1,0,0,0,0,0,0,1,2,0,8,0,30,18,15,0.125,0.125
t2,김호은,2020,1,0,0,0,1,0,0,1,0,0,12,0,48,30,15,0.15384615384615385,0.08333333333333333
t3,김호은,2020,5,0,0,1,0,4,0,0,4,0,26,0,109,21,15,0.3333333333333333,0.34615384615384615
t4,김호은,2020,10,2,0,1,0,0,0,0,4,0,28,0,102,17,15,0.4642857142857143,0.6428571428571429
t2,김민식,2020,16,1,0,1,1,1,0,0,2,0,49,0,193,21,15,0.39215686274509803,0.4489795918367347
t3,김민식,2020,9,3,0,1,0,4,0,1,8,2,45,0,180,24,15,0.3333333333333333,0.4222222222222222
t4,김민식,2020,10,1,0,0,0,4,0,2,8,1,42,0,172,22,15,0.3191489361702128,0.2857142857142857
t2,김재유,2020,12,0,0,1,0,3,0,1,9,1,37,3,151,22,15,0.3902439024390244,0.43243243243243246
t3,김재유,2020,6,1,0,0,1,5,0,0,9,1,20,4,121,36,15,0.48148148148148145,0.4
t4,김재유,2020,5,0,0,0,0,3,0,1,5,0,21,2,109,35,15,0.3333333333333333,0.23809523809523808
t2,김태균,2020,11,2,0,0,0,11,1,1,6,0,46,0,225,17,15,0.43103448275862066,0.32608695652173914
t3,김태균,2020,11,5,0,1,1,8,1,3,12,1,52,0,244,17,15,0.42857142857142855,0.4807692307692308
t4,김태균,2020,13,2,0,1,1,4,1,0,13,0,49,0,218,34,15,0.4,0.42857142857142855
t2,러셀,2020,12,3,0,0,1,3,0,0,14,0,62,0,257,19,15,0.2878787878787879,0.2903225806451613
t3,러셀,2020,13,4,0,0,0,8,1,3,5,0,54,2,241,16,15,0.4126984126984127,0.3888888888888889
t4,러셀,2020,16,2,0,0,0,7,0,2,8,0,54,0,227,18,15,0.4098360655737705,0.37037037037037035
t2,천성호,2020,0,0,0,0,1,1,0,0,3,0,8,0,40,19,15,0.2,0.0
t3,천성호,2020,3,0,0,0,0,0,0,0,1,0,14,0,49,36,15,0.21428571428571427,0.21428571428571427
t4,천성호,2020,3,0,0,0,0,4,0,0,5,0,24,1,107,21,15,0.25,0.125
t2,최준우,2020,8,1,0,0,0,4,0,2,11,0,54,0,239,24,15,0.22413793103448276,0.18518518518518517
t3,최준우,2020,18,1,0,2,0,7,0,0,7,2,51,0,242,16,15,0.4666666666666667,0.5490196078431373
t4,최준우,2020,12,2,0,1,0,5,0,0,6,1,42,1,183,28,15,0.4166666666666667,0.47619047619047616
t2,김호재,2020,9,0,0,1,0,5,0,1,3,1,28,0,137,20,15,0.4411764705882353,0.4642857142857143
t3,김호재,2020,3,0,0,0,1,0,0,0,2,0,10,0,52,34,15,0.36363636363636365,0.3
t4,김호재,2020,11,2,0,0,2,3,0,0,6,0,35,0,197,40,15,0.45,0.42857142857142855
t2,모창민,2020,11,3,0,1,0,0,0,1,6,0,33,0,117,24,15,0.45454545454545453,0.6363636363636364
t3,모창민,2020,11,5,1,0,0,2,0,0,5,0,40,0,140,29,15,0.4523809523809524,0.6
t4,모창민,2020,9,1,0,0,0,2,1,2,6,0,33,0,138,26,15,0.3611111111111111,0.3333333333333333
t2,이학주,2020,13,3,0,0,1,5,0,3,11,0,53,2,255,24,15,0.3728813559322034,0.3584905660377358
t3,이학주,2020,15,2,0,3,1,5,0,0,11,0,43,0,196,16,15,0.5306122448979592,0.7209302325581395
t4,이학주,2020,9,4,0,1,0,7,1,0,17,1,45,1,224,17,15,0.4074074074074074,0.4666666666666667
t2,나주환,2020,18,0,0,1,1,2,0,2,14,2,55,0,262,22,15,0.36666666666666664,0.4
t3,나주환,2020,13,2,0,3,0,2,0,2,9,1,53,0,200,21,15,0.35714285714285715,0.5471698113207547
t4,나주환,2020,9,1,0,2,0,1,0,0,8,1,39,0,147,35,15,0.3170731707317073,0.48717948717948717
t2,황대인,2020,3,0,0,0,0,3,0,0,9,0,19,0,94,28,15,0.2727272727272727,0.15789473684210525
t3,황대인,2020,7,1,0,2,0,2,0,2,8,0,28,0,114,59,15,0.4,0.6071428571428571
t4,황대인,2020,7,1,0,0,0,6,0,2,7,0,37,0,177,49,15,0.32558139534883723,0.24324324324324326
t2,주효상,2020,2,1,0,0,0,5,0,0,6,2,12,0,85,28,15,0.42105263157894735,0.3333333333333333
t3,주효상,2020,6,1,0,0,0,4,0,0,8,1,30,0,140,36,15,0.3142857142857143,0.26666666666666666
t4,주효상,2020,3,1,0,0,0,2,0,0,4,0,13,0,48,47,15,0.4,0.38461538461538464
t2,오윤석,2020,22,1,1,3,0,9,0,0,13,1,52,1,260,18,15,0.5806451612903226,0.75
t3,오윤석,2020,6,2,0,0,0,2,0,0,6,0,24,0,104,36,15,0.38461538461538464,0.4166666666666667
t4,오윤석,2020,11,1,0,0,2,8,0,1,10,0,35,1,198,68,15,0.4888888888888889,0.37142857142857144
t2,한유섬,2020,12,2,0,2,2,11,0,2,10,0,45,0,224,20,15,0.5,0.5333333333333333
t3,한유섬,2020,10,0,0,4,3,5,1,3,11,0,46,1,227,18,15,0.41818181818181815,0.5652173913043478
t4,한유섬,2020,17,3,0,4,0,6,0,3,14,0,53,0,256,17,15,0.5084745762711864,0.7358490566037735
t2,이성곤,2020,8,1,0,1,0,5,0,0,9,1,38,0,164,28,15,0.3409090909090909,0.3684210526315789
t3,이성곤,2020,12,2,0,2,0,3,0,0,13,1,41,1,174,19,15,0.4222222222222222,0.5853658536585366
t4,이성곤,2020,14,2,0,2,0,1,0,1,8,0,35,1,128,40,15,0.5277777777777778,0.7428571428571429
t2,허일,2020,3,3,0,0,0,3,0,1,5,0,16,0,79,28,15,0.47368421052631576,0.5625
t3,허일,2020,5,0,0,0,0,1,0,2,6,2,19,0,76,59,15,0.2727272727272727,0.2631578947368421
t4,허일,2020,6,1,0,1,1,3,0,1,10,0,31,0,142,29,15,0.34285714285714286,0.3870967741935484
t2,오선우,2020,5,0,0,2,0,0,0,0,6,0,18,0,71,21,15,0.3888888888888889,0.7222222222222222
t3,오선우,2020,2,0,0,0,1,1,0,1,9,0,16,0,80,27,15,0.2222222222222222,0.125
t2,최영진,2020,7,1,0,0,0,2,0,0,5,0,28,1,99,18,15,0.3333333333333333,0.32142857142857145
t3,최영진,2020,9,0,0,1,0,5,0,1,4,0,33,0,132,21,15,0.39473684210526316,0.3939393939393939
t2,이현석,2020,6,0,0,1,0,3,0,1,15,0,33,1,136,22,15,0.2777777777777778,0.30303030303030304
t3,이현석,2020,8,2,0,1,2,1,0,1,7,2,31,0,118,46,15,0.3888888888888889,0.5161290322580645
t2,김찬형,2020,4,1,0,0,0,0,0,0,1,2,11,1,44,24,15,0.38461538461538464,0.5454545454545454
t3,김찬형,2020,6,1,0,0,1,3,0,0,2,0,24,0,106,21,15,0.39285714285714285,0.3333333333333333
t2,김경호,2020,6,1,0,0,0,1,0,0,2,0,18,0,65,35,15,0.42105263157894735,0.4444444444444444
t3,김경호,2020,3,1,1,0,0,0,0,1,4,0,17,0,61,52,15,0.29411764705882354,0.47058823529411764
t2,권민석,2020,3,1,0,0,0,1,0,0,2,0,7,0,36,52,15,0.625,0.7142857142857143
t3,권민석,2020,6,0,0,0,0,1,0,0,6,0,25,1,106,26,15,0.2692307692307692,0.24
t2,노태형,2020,4,0,1,0,0,0,0,0,6,0,24,0,84,60,15,0.20833333333333334,0.2916666666666667
t3,노태형,2020,4,1,0,0,1,2,0,0,7,1,21,0,100,24,15,0.32,0.2857142857142857
t2,김규민,2020,6,0,1,1,0,1,0,0,9,2,25,0,106,21,15,0.32142857142857145,0.52
t3,김규민,2020,7,1,0,0,0,1,0,2,7,0,37,0,149,19,15,0.23684210526315788,0.24324324324324326
t2,이병규,2020,19,2,0,1,0,9,0,0,16,0,49,0,255,17,15,0.5344827586206896,0.5510204081632653
t3,이병규,2020,17,2,0,2,0,8,0,2,15,0,54,0,258,15,15,0.46774193548387094,0.5370370370370371
t2,임종찬,2020,8,0,0,1,1,1,0,0,11,1,29,0,121,28,15,0.34375,0.41379310344827586
t3,임종찬,2020,6,1,0,0,0,2,0,0,10,0,28,0,129,35,15,0.3,0.2857142857142857
t2,조수행,2020,1,0,0,0,0,1,0,0,1,0,8,1,32,19,15,0.2222222222222222,0.125
t3,조수행,2020,1,0,0,0,0,1,0,0,1,0,5,1,24,19,15,0.3333333333333333,0.2
t2,허도환,2020,1,0,0,0,0,2,0,0,5,1,8,0,52,40,15,0.2727272727272727,0.125
t3,허도환,2020,4,0,0,0,1,0,0,1,3,0,17,0,58,35,15,0.2777777777777778,0.23529411764705882
t2,백용환,2020,4,0,0,2,0,3,0,0,5,1,17,0,68,42,15,0.42857142857142855,0.7058823529411765
t3,백용환,2020,10,2,0,0,0,5,0,0,9,0,40,0,165,48,15,0.37777777777777777,0.35
t2,박찬도,2020,6,1,0,0,0,2,0,1,11,0,36,2,148,17,15,0.23684210526315788,0.2222222222222222
t3,박찬도,2020,11,3,0,1,0,6,0,1,3,1,35,1,177,18,15,0.5,0.6
t2,팔카,2020,10,2,0,2,0,5,0,2,18,0,56,0,233,17,15,0.3114754098360656,0.39285714285714285
t3,팔카,2020,14,3,0,3,0,7,0,0,14,0,58,1,254,17,15,0.4153846153846154,0.5517241379310345
t2,정진기,2020,6,0,1,1,0,0,0,1,12,3,37,2,138,17,15,0.2,0.35135135135135137
t3,정진기,2020,12,1,0,1,1,4,1,0,10,1,45,2,206,16,15,0.38461538461538464,0.4
t2,이홍구,2020,4,1,0,1,1,3,0,0,4,0,17,0,91,51,15,0.47619047619047616,0.5882352941176471
t3,이홍구,2020,7,0,0,1,1,2,0,2,13,0,37,0,156,59,15,0.275,0.2972972972972973
t2,최정원,2020,0,0,0,0,0,1,0,0,2,0,4,2,21,20,15,0.2,0.0
t3,최정원,2020,6,1,1,0,0,5,0,0,6,1,20,2,115,23,15,0.5,0.55
t2,이흥련,2020,12,0,0,1,0,1,0,3,8,0,40,0,140,22,15,0.34146341463414637,0.4
t3,이흥련,2020,11,1,0,0,0,2,0,1,14,0,54,0,210,17,15,0.25,0.24074074074074073
t3,이우성,2020,1,1,0,0,0,4,0,0,3,0,15,0,74,28,15,0.3157894736842105,0.2
t2,최인호,2020,13,0,0,0,0,3,0,0,12,1,45,0,201,31,15,0.32653061224489793,0.28888888888888886
t3,최인호,2020,8,0,0,0,0,1,0,1,14,0,40,0,170,73,15,0.21951219512195122,0.2
t2,최항,2020,17,2,0,0,0,9,0,2,10,0,51,0,241,20,15,0.4666666666666667,0.4117647058823529
t3,최항,2020,5,0,0,0,1,4,1,0,10,0,32,1,147,63,15,0.2894736842105263,0.15625
t2,국해성,2020,5,0,0,1,0,1,0,0,5,0,22,0,82,45,15,0.30434782608695654,0.4090909090909091
t3,국해성,2020,11,1,0,2,1,4,2,2,9,0,45,1,183,17,15,0.40384615384615385,0.4666666666666667
t2,장준원,2020,5,1,0,1,0,4,0,1,4,1,25,0,122,21,15,0.36666666666666664,0.44
t3,장준원,2020,7,2,0,0,0,2,0,0,3,0,28,0,112,37,15,0.36666666666666664,0.39285714285714285
t2,김준완,2020,6,0,0,0,0,6,0,2,3,0,25,0,128,86,15,0.3870967741935484,0.24
t3,김준완,2020,3,0,0,1,0,3,0,1,2,0,17,0,79,17,15,0.35,0.4117647058823529
t2,김응민,2020,8,1,0,0,0,3,0,0,9,1,29,0,136,25,15,0.36363636363636365,0.3448275862068966
t3,김응민,2020,4,0,0,0,0,1,0,1,7,0,25,0,104,23,15,0.19230769230769232,0.16
t2,김형준,2020,3,0,0,0,0,3,0,0,9,0,19,0,94,30,15,0.2727272727272727,0.15789473684210525
t2,살라디노,2020,19,4,0,3,2,11,0,0,12,0,49,2,266,17,15,0.6290322580645161,0.7959183673469388
t2,정상호,2020,6,4,0,0,0,1,0,3,10,0,34,0,115,47,15,0.3142857142857143,0.4117647058823529
t2,박성한,2020,15,1,0,1,1,1,0,0,10,1,43,1,192,18,15,0.41304347826086957,0.4883720930232558
t2,양석환,2020,8,3,0,2,0,2,0,1,12,1,38,0,168,26,15,0.36585365853658536,0.5789473684210527
t2,홍종표,2020,11,3,0,0,0,1,0,0,9,3,47,0,175,18,15,0.29411764705882354,0.3617021276595745
t2,김주형,2020,5,0,0,1,2,1,0,0,4,1,19,0,90,30,15,0.391304347826087,0.47368421052631576
t2,박상언,2020,5,2,0,0,0,0,0,0,9,0,20,0,78,81,15,0.35,0.45
t2,최정용,2020,6,0,0,1,0,1,0,0,7,1,34,0,145,31,15,0.2222222222222222,0.29411764705882354
t2,변상권,2020,9,3,0,0,0,1,0,2,8,0,33,0,132,21,15,0.38235294117647056,0.45454545454545453
t2,남태혁,2020,7,1,0,1,0,4,0,2,9,0,25,0,123,21,15,0.4482758620689655,0.52
t2,윤석민,2020,4,0,0,1,0,1,0,2,4,0,32,0,129,57,15,0.18181818181818182,0.25
t2,김도환,2020,4,1,0,0,0,1,0,0,5,1,14,0,58,34,15,0.375,0.42857142857142855
t2,호잉,2020,13,3,0,2,0,4,0,2,17,0,55,2,211,22,15,0.3728813559322034,0.4909090909090909
t2,강한울,2020,18,1,0,1,0,5,0,2,10,2,46,0,220,17,15,0.4716981132075472,0.5217391304347826
t2,박준영,2020,3,3,0,0,1,1,0,2,9,0,26,0,108,20,15,0.2857142857142857,0.34615384615384615
t2,송준석,2020,7,4,0,0,1,2,0,2,4,0,29,0,104,97,15,0.4375,0.5172413793103449
t2,박정현,2020,5,0,0,0,0,1,0,1,7,0,19,0,69,42,15,0.3,0.2631578947368421
t2,유장혁,2020,6,1,0,0,0,2,0,0,10,0,29,0,128,24,15,0.2903225806451613,0.27586206896551724
t2,김혜성,2021,18,1,0,0,0,10,1,0,9,0,58,4,265,48,15,0.43478260869565216,0.3448275862068966
t3,김혜성,2021,19,2,1,0,0,3,0,1,13,0,61,3,256,16,15,0.390625,0.4262295081967213
t4,김혜성,2021,21,1,0,0,0,6,0,0,10,0,65,5,302,18,15,0.39436619718309857,0.35384615384615387
t5,김혜성,2021,20,2,1,2,0,11,0,1,7,0,57,6,315,18,15,0.5294117647058824,0.6140350877192983
t6,김혜성,2021,11,2,0,1,0,5,0,1,16,0,58,5,268,16,15,0.30158730158730157,0.3275862068965517
t2,피렐라,2021,14,1,1,3,1,9,0,1,12,0,59,4,301,48,15,0.42028985507246375,0.5254237288135594
t3,피렐라,2021,14,3,0,5,1,6,0,0,6,0,59,0,253,16,15,0.4393939393939394,0.6779661016949152
t4,피렐라,2021,20,3,0,1,1,6,0,0,11,0,63,1,275,19,15,0.44285714285714284,0.47619047619047616
t5,피렐라,2021,23,3,0,3,2,3,0,1,5,0,62,2,242,18,15,0.5074626865671642,0.6612903225806451
t6,피렐라,2021,24,4,1,7,0,7,1,1,7,0,61,1,264,16,15,0.6376811594202898,1.0327868852459017
t2,조용호,2021,9,0,0,0,1,5,0,0,13,1,51,1,250,48,15,0.25862068965517243,0.17647058823529413
t3,조용호,2021,8,1,0,0,0,11,0,1,11,0,47,3,260,18,15,0.3448275862068966,0.2127659574468085
t4,조용호,2021,16,5,0,0,0,12,0,0,7,0,50,2,274,20,15,0.532258064516129,0.52
t5,조용호,2021,13,1,0,0,1,9,0,1,4,1,49,1,233,20,15,0.4,0.30612244897959184
t6,조용호,2021,16,1,0,0,0,15,0,2,9,1,47,0,291,17,15,0.5079365079365079,0.3829787234042553
t2,정은원,2021,15,3,0,0,0,9,0,0,16,2,53,0,302,49,15,0.421875,0.39622641509433965
t3,정은원,2021,17,2,1,3,0,12,0,1,7,0,53,2,288,15,15,0.5384615384615384,0.6792452830188679
t4,정은원,2021,19,3,2,1,0,11,0,2,10,0,58,5,295,20,15,0.5217391304347826,0.603448275862069
t5,정은원,2021,17,3,1,0,0,11,0,1,12,0,57,2,298,18,15,0.47058823529411764,0.45614035087719296
t6,정은원,2021,12,3,1,0,0,13,0,2,10,0,51,2,317,16,15,0.453125,0.4117647058823529
t2,박해민,2021,16,2,0,1,3,7,0,0,11,3,52,5,273,48,15,0.4461538461538462,0.46153846153846156
t3,박해민,2021,17,5,1,0,0,6,0,0,11,1,57,5,276,17,15,0.453125,0.5263157894736842
t4,박해민,2021,14,2,0,2,0,10,0,0,9,0,51,7,299,24,15,0.45901639344262296,0.5098039215686274
t5,박해민,2021,19,4,0,0,0,7,1,0,9,2,51,7,239,17,15,0.5081967213114754,0.5294117647058824
t6,박해민,2021,11,1,0,0,0,9,0,0,7,2,54,3,281,16,15,0.3230769230769231,0.24074074074074073
t2,배정대,2021,12,2,0,1,3,2,0,1,10,1,55,0,224,49,15,0.32786885245901637,0.36363636363636365
t3,배정대,2021,12,3,0,1,0,5,0,0,17,0,51,2,244,17,15,0.375,0.43137254901960786
t4,배정대,2021,11,4,0,1,0,10,0,2,15,0,54,1,291,19,15,0.40625,0.42592592592592593
t5,배정대,2021,19,5,0,1,1,10,1,1,7,0,54,1,254,17,15,0.5606060606060606,0.6111111111111112
t6,배정대,2021,20,2,0,1,2,11,0,1,12,1,58,2,284,17,15,0.5,0.4827586206896552
t2,구자욱,2021,14,3,0,2,0,8,1,1,14,1,58,4,270,48,15,0.4117647058823529,0.4827586206896552
t3,구자욱,2021,20,2,1,5,1,3,0,0,11,0,60,3,239,18,15,0.5,0.7833333333333333
t4,구자욱,2021,13,1,1,0,0,4,0,0,7,0,62,1,244,22,15,0.2878787878787879,0.2903225806451613
t5,구자욱,2021,16,3,2,2,0,6,0,1,11,0,59,2,283,17,15,0.4461538461538462,0.6101694915254238
t6,구자욱,2021,21,6,1,3,1,10,1,2,12,0,53,5,303,16,15,0.6615384615384615,0.9056603773584906
t2,이용규,2021,17,4,0,0,0,10,0,0,5,0,53,0,278,48,15,0.49206349206349204,0.4716981132075472
t3,이용규,2021,16,3,2,0,1,10,0,0,6,1,44,4,256,16,15,0.5714285714285714,0.6363636363636364
t4,이용규,2021,15,2,0,0,0,10,0,0,3,1,51,2,262,22,15,0.43548387096774194,0.37254901960784315
t5,이용규,2021,11,0,3,0,1,10,0,1,8,1,48,1,282,19,15,0.4166666666666667,0.4166666666666667
t6,이용규,2021,14,1,1,0,1,5,1,0,5,1,51,1,252,16,15,0.3898305084745763,0.37254901960784315
t2,심우준,2021,5,1,1,0,0,1,0,0,6,2,38,0,156,49,15,0.1951219512195122,0.2631578947368421
t3,심우준,2021,13,2,0,2,0,5,0,0,5,0,40,3,177,19,15,0.4888888888888889,0.625
t4,심우준,2021,13,4,0,0,1,2,0,0,7,1,51,3,217,21,15,0.36363636363636365,0.4117647058823529
t5,심우준,2021,14,3,0,2,2,6,0,0,9,0,40,1,217,18,15,0.5625,0.7
t6,심우준,2021,13,3,1,0,0,2,0,0,9,2,48,2,210,16,15,0.36538461538461536,0.4583333333333333
t2,양석환,2021,17,3,0,4,1,5,0,1,11,0,58,0,258,53,15,0.46875,0.6724137931034483
t3,양석환,2021,18,1,0,4,0,2,0,1,18,0,62,0,237,15,15,0.390625,0.5806451612903226
t4,양석환,2021,14,2,0,6,1,9,0,1,11,0,48,0,255,21,15,0.5517241379310345,0.875
t5,양석환,2021,13,3,0,3,0,8,0,3,15,0,55,0,257,18,15,0.42857142857142855,0.5636363636363636
t6,양석환,2021,21,5,0,1,0,2,0,2,18,0,61,1,277,16,15,0.4603174603174603,0.5737704918032787
t2,전준우,2021,22,8,0,1,1,4,0,2,5,0,62,1,230,49,15,0.5373134328358209,0.6774193548387096
t3,전준우,2021,19,5,0,1,1,10,0,1,7,0,57,1,248,16,15,0.5294117647058824,0.5789473684210527
t4,전준우,2021,19,5,0,0,1,6,0,1,7,0,57,0,240,20,15,0.484375,0.5087719298245614
t5,전준우,2021,13,1,0,1,1,7,0,0,9,0,54,2,238,18,15,0.3709677419354839,0.35185185185185186
t6,전준우,2021,18,3,0,1,1,13,0,3,5,1,57,0,292,16,15,0.5,0.49122807017543857
t2,페르난데스,2021,14,4,0,1,0,10,1,8,3,0,54,0,221,56,15,0.46153846153846156,0.48148148148148145
t3,페르난데스,2021,18,2,0,2,1,9,0,3,4,0,56,0,237,15,15,0.48484848484848486,0.5357142857142857
t4,페르난데스,2021,19,2,0,1,2,6,0,2,4,0,54,0,244,20,15,0.4838709677419355,0.5
t5,페르난데스,2021,22,2,0,3,0,8,1,2,4,0,64,0,226,17,15,0.4931506849315068,0.59375
t6,페르난데스,2021,21,3,0,3,0,5,0,2,6,0,64,0,247,17,15,0.463768115942029,0.609375
t2,최원준,2021,14,4,0,0,0,2,0,1,10,1,66,4,241,52,15,0.2898550724637681,0.3333333333333333
t3,최원준,2021,14,4,1,0,2,9,0,0,5,0,56,2,274,18,15,0.44776119402985076,0.44642857142857145
t4,최원준,2021,24,3,1,1,0,7,0,1,4,0,66,5,269,21,15,0.4931506849315068,0.5606060606060606
t5,최원준,2021,21,0,0,0,2,6,0,0,6,1,60,4,251,18,15,0.42028985507246375,0.35
t6,최원준,2021,17,1,3,0,1,6,0,0,14,1,64,4,292,16,15,0.3888888888888889,0.4375
t2,서건창,2021,19,3,0,2,0,7,1,1,9,0,66,4,289,50,15,0.43243243243243246,0.5
t3,서건창,2021,10,0,1,1,2,8,0,2,9,0,55,0,272,16,15,0.3384615384615385,0.3090909090909091
t4,서건창,2021,11,3,0,0,0,9,0,0,8,1,54,2,254,20,15,0.359375,0.3148148148148148
t5,서건창,2021,15,1,0,1,2,11,1,2,10,0,51,1,256,18,15,0.47692307692307695,0.4117647058823529
t6,서건창,2021,17,4,0,0,1,10,0,4,6,0,50,0,253,17,15,0.5245901639344263,0.5
t2,추신수,2021,13,3,0,3,3,5,0,3,15,0,48,3,223,45,15,0.48214285714285715,0.6458333333333334
t3,추신수,2021,8,2,0,2,2,9,1,2,13,0,47,0,244,19,15,0.4067796610169492,0.425531914893617
t4,추신수,2021,20,3,1,1,0,17,0,0,9,0,48,5,270,20,15,0.6461538461538462,0.6875
t5,추신수,2021,11,1,0,2,1,14,0,0,19,0,52,2,319,17,15,0.43283582089552236,0.40384615384615385
t6,추신수,2021,13,0,0,5,4,9,0,1,12,0,54,5,269,17,15,0.4626865671641791,0.6111111111111112
t2,강백호,2021,18,5,0,3,0,20,2,0,10,0,43,1,294,49,15,0.7384615384615385,0.9302325581395349
t3,강백호,2021,18,3,0,0,0,9,2,0,10,0,56,2,287,18,15,0.47761194029850745,0.42857142857142855
t4,강백호,2021,26,4,0,3,0,13,1,1,11,0,54,2,310,21,15,0.6911764705882353,0.8518518518518519
t5,강백호,2021,21,5,0,2,0,9,0,0,8,0,56,0,278,18,15,0.5692307692307692,0.6964285714285714
t6,강백호,2021,24,2,1,2,0,7,2,3,5,0,60,0,273,16,15,0.5507246376811594,0.65
t2,이원석,2021,13,2,0,1,1,5,0,2,3,0,46,0,164,49,15,0.4230769230769231,0.45652173913043476
t3,이원석,2021,14,4,0,2,0,5,0,2,0,0,50,0,230,18,15,0.45454545454545453,0.6
t4,이원석,2021,15,5,0,1,3,6,0,3,13,0,45,0,216,21,15,0.5555555555555556,0.6444444444444445
t5,이원석,2021,8,1,0,2,2,7,0,0,13,0,44,0,231,22,15,0.37735849056603776,0.4090909090909091
t6,이원석,2021,11,2,0,1,0,9,0,0,12,0,44,1,227,18,15,0.4339622641509434,0.4318181818181818
t2,홍창기,2021,26,6,1,0,1,11,0,0,10,0,60,0,312,53,15,0.625,0.6833333333333333
t3,홍창기,2021,15,3,0,0,5,9,2,0,8,0,47,4,249,17,15,0.5396825396825397,0.44680851063829785
t4,홍창기,2021,18,2,0,1,2,18,0,1,8,0,48,3,298,17,15,0.6029411764705882,0.5416666666666666
t5,홍창기,2021,15,2,1,1,1,12,0,1,9,0,57,2,279,18,15,0.45714285714285713,0.45614035087719296
t6,홍창기,2021,18,3,0,1,2,10,0,2,7,0,58,3,306,16,15,0.4857142857142857,0.4827586206896552
t2,최정,2021,14,3,0,3,2,7,0,1,10,0,47,0,220,49,15,0.5178571428571429,0.6808510638297872
t3,최정,2021,13,2,0,5,4,7,0,1,8,0,49,2,221,18,15,0.5166666666666667,0.7551020408163265
