,PCODE,NAME,year,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,출루,장타,series_index
3803,64501.0,배성근,2021,3,9,3,4,0,0,0,4,3,0,0,2,0,0,1,0,0,0,40,1.0,2021-04-07,2021-04-09,-2 days,3,0.5454545454545454,0.4444444444444444,t3
3804,64504.0,오윤석,2019,9,36,2,4,1,0,0,5,4,0,0,4,0,0,9,0,0,3,177,2.0,2019-06-13,2019-07-18,-35 days,15,0.225,0.16666666666666666,t0
3805,64504.0,오윤석,2019,11,51,3,13,1,0,0,14,8,0,0,3,0,1,10,2,0,0,211,2.0,2019-05-26,2019-06-12,-17 days,15,0.32727272727272727,0.29411764705882354,t1
3806,64504.0,오윤석,2019,14,44,6,12,0,0,0,12,4,0,0,6,0,0,6,0,1,1,211,5.0,2019-05-09,2019-05-25,-16 days,15,0.35294117647058826,0.2727272727272727,t2
3807,64504.0,오윤석,2019,11,41,7,9,0,0,1,12,4,0,0,6,1,0,14,1,2,0,200,3.0,2019-04-16,2019-05-08,-22 days,15,0.34,0.3170731707317073,t3
3808,64504.0,오윤석,2019,6,26,3,6,0,0,0,6,1,0,0,1,1,0,4,1,1,0,107,2.0,2019-03-24,2019-04-14,-21 days,15,0.27586206896551724,0.23076923076923078,t4
3809,64504.0,오윤석,2020,12,46,9,8,2,0,1,13,5,0,0,5,0,0,15,1,0,0,216,3.0,2020-10-09,2020-10-30,-21 days,15,0.3137254901960784,0.34782608695652173,t0
3810,64504.0,오윤석,2020,14,54,14,23,1,1,3,35,18,1,0,10,0,0,14,0,1,2,282,6.0,2020-09-20,2020-10-08,-18 days,15,0.5846153846153846,0.7407407407407407,t1
3811,64504.0,오윤석,2020,3,22,1,5,2,0,0,7,3,0,0,1,0,0,5,0,0,0,82,5.0,2020-08-15,2020-09-20,-36 days,15,0.34782608695652173,0.4090909090909091,t2
3812,64504.0,오윤석,2020,11,35,5,11,1,0,0,12,5,1,1,8,2,0,10,1,0,0,198,6.0,2020-06-06,2020-08-13,-68 days,15,0.4888888888888889,0.37142857142857144,t3
3813,64504.0,오윤석,2020,3,11,2,3,1,0,0,4,1,0,0,0,0,0,3,0,0,0,43,0.0,2020-06-03,2020-06-05,-2 days,3,0.36363636363636365,0.45454545454545453,t4
3814,64504.0,오윤석,2021,7,27,6,9,0,0,2,15,3,1,0,6,1,0,5,1,1,0,142,2.0,2021-08-20,2021-09-08,-19 days,15,0.5142857142857142,0.6296296296296297,t0
3815,64504.0,오윤석,2021,10,32,6,8,1,0,1,12,4,1,0,8,0,0,11,0,1,0,160,1.0,2021-06-13,2021-08-19,-67 days,15,0.43902439024390244,0.4375,t1
3816,64504.0,오윤석,2021,5,24,3,5,4,0,0,9,0,0,0,1,0,0,9,1,0,0,97,3.0,2021-04-27,2021-06-08,-42 days,15,0.4,0.5416666666666666,t2
3817,64504.0,오윤석,2021,6,29,4,8,3,0,1,14,2,1,0,3,0,1,7,1,0,0,130,6.0,2021-04-04,2021-04-22,-18 days,12,0.48484848484848486,0.6206896551724138,t3
3818,64906.0,강민국,2019,4,15,5,4,0,0,0,4,1,0,0,1,0,0,3,0,0,0,70,0.0,2019-08-10,2019-09-28,-49 days,15,0.3125,0.26666666666666666,t0
3819,64906.0,강민국,2019,4,15,2,5,0,0,0,5,1,0,0,1,0,0,0,1,0,0,58,0.0,2019-06-09,2019-08-08,-60 days,15,0.375,0.3333333333333333,t1
3820,64906.0,강민국,2019,7,22,2,5,0,1,0,7,0,1,0,3,0,0,5,0,0,0,103,0.0,2019-05-14,2019-06-07,-24 days,15,0.36,0.36363636363636365,t2
3821,64906.0,강민국,2019,11,36,3,10,0,0,0,10,5,1,0,1,0,0,9,1,0,0,148,2.0,2019-04-28,2019-05-12,-14 days,13,0.2972972972972973,0.2777777777777778,t3
3822,64906.0,강민국,2020,9,23,4,4,1,0,0,5,0,0,0,4,0,0,6,0,3,0,120,2.0,2020-10-15,2020-11-13,-29 days,15,0.3,0.2608695652173913,t0
3823,64906.0,강민국,2020,9,28,3,7,2,0,0,9,3,0,1,1,0,0,3,0,1,0,116,5.0,2020-09-22,2020-10-14,-22 days,15,0.3333333333333333,0.39285714285714285,t1
3824,64906.0,강민국,2020,5,14,3,3,0,0,0,3,1,0,0,1,0,0,3,0,1,0,57,1.0,2020-08-23,2020-09-20,-28 days,15,0.25,0.21428571428571427,t2
3825,64906.0,강민국,2020,5,18,3,6,0,0,0,6,3,0,0,1,0,0,2,0,1,0,74,2.0,2020-06-20,2020-08-21,-62 days,15,0.35,0.3333333333333333,t3
3826,64906.0,강민국,2020,5,16,1,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,61,2.0,2020-05-26,2020-06-17,-22 days,15,0.125,0.125,t4
3827,64906.0,강민국,2020,2,8,2,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,29,0.0,2020-05-06,2020-05-24,-18 days,9,0.25,0.25,t5
3828,64906.0,강민국,2021,11,36,1,7,1,0,0,8,2,0,0,3,0,0,5,1,2,0,160,0.0,2021-06-22,2021-08-12,-51 days,15,0.2682926829268293,0.25,t0
3829,64906.0,강민국,2021,2,9,1,4,1,0,0,5,2,0,0,0,0,0,1,0,0,0,40,0.0,2021-06-19,2021-06-20,-1 days,3,0.5555555555555556,0.6666666666666666,t1
3830,65207.0,신민재,2019,1,8,2,2,0,0,0,2,0,2,2,0,1,0,3,0,0,0,40,0.0,2019-08-21,2019-10-10,-50 days,15,0.3333333333333333,0.25,t0
3831,65207.0,신민재,2019,0,8,5,1,0,0,0,1,0,0,2,3,0,0,1,0,1,0,47,1.0,2019-07-28,2019-08-20,-23 days,15,0.3333333333333333,0.125,t1
3832,65207.0,신민재,2019,3,14,3,1,0,0,0,1,1,2,0,3,1,0,4,0,0,0,85,0.0,2019-06-16,2019-07-17,-31 days,15,0.2777777777777778,0.07142857142857142,t2
3833,65207.0,신민재,2019,9,37,7,9,3,0,0,12,3,2,2,2,1,0,8,0,0,1,177,1.0,2019-05-23,2019-06-14,-22 days,15,0.375,0.40540540540540543,t3
3834,65207.0,신민재,2019,1,12,4,5,0,0,0,5,1,2,1,0,0,0,1,0,0,0,44,0.0,2019-04-14,2019-05-17,-33 days,15,0.4166666666666667,0.4166666666666667,t4
3835,65207.0,신민재,2019,0,2,4,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,12,0.0,2019-03-23,2019-04-07,-15 days,8,0.5,0.5,t5
3836,65207.0,신민재,2020,0,5,8,2,0,0,0,2,2,4,0,4,0,0,0,0,1,0,45,0.0,2020-10-04,2020-11-05,-32 days,15,0.6,0.4,t0
3837,65207.0,신민재,2020,2,13,5,4,1,0,0,5,1,1,0,1,0,0,2,0,1,0,59,1.0,2020-09-01,2020-10-03,-32 days,15,0.4,0.46153846153846156,t1
3838,65207.0,신민재,2020,1,5,6,1,0,0,0,1,0,2,1,1,0,0,1,1,0,0,25,0.0,2020-08-11,2020-08-30,-19 days,15,0.3333333333333333,0.2,t2
3839,65207.0,신민재,2020,0,2,4,2,0,0,0,2,3,0,1,0,0,0,0,0,0,0,2,0.0,2020-07-17,2020-08-09,-23 days,15,1.0,1.0,t3
3840,65207.0,신민재,2020,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0.0,2020-05-22,2020-07-15,-54 days,11,0.0,0.0,t4
3841,65399.0,허정협,2019,8,25,0,5,0,0,0,5,0,0,0,1,0,0,9,0,0,0,94,2.0,2019-05-09,2019-09-24,-138 days,15,0.23076923076923078,0.2,t0
3842,65399.0,허정협,2019,9,25,3,5,1,0,0,6,8,0,0,6,1,0,7,0,0,1,134,2.0,2019-04-05,2019-05-08,-33 days,15,0.40625,0.28,t1
3843,65399.0,허정협,2019,5,18,0,6,0,0,0,6,0,0,0,0,0,0,3,1,0,0,62,0.0,2019-03-23,2019-04-02,-10 days,7,0.3333333333333333,0.3333333333333333,t2
3844,65399.0,허정협,2020,15,45,6,10,3,0,1,16,5,0,0,8,0,0,11,1,0,1,229,5.0,2020-10-03,2020-11-02,-30 days,15,0.41509433962264153,0.4444444444444444,t0
3845,65399.0,허정협,2020,8,32,4,8,2,0,3,19,8,0,0,3,0,0,12,0,1,0,157,3.0,2020-09-16,2020-10-02,-16 days,15,0.4444444444444444,0.75,t1
3846,65399.0,허정협,2020,15,52,11,15,1,0,0,16,7,0,0,10,0,0,10,1,1,0,270,1.0,2020-08-28,2020-09-15,-18 days,15,0.4126984126984127,0.3269230769230769,t2
3847,65399.0,허정협,2020,11,46,7,13,3,0,2,22,6,0,0,3,1,0,9,0,0,0,187,7.0,2020-08-08,2020-08-27,-19 days,15,0.44,0.5869565217391305,t3
3848,65399.0,허정협,2020,9,38,4,9,2,0,1,14,6,0,0,3,0,0,7,1,0,0,161,3.0,2020-07-16,2020-08-07,-22 days,15,0.36585365853658536,0.4473684210526316,t4
3849,65399.0,허정협,2020,14,46,5,14,1,0,1,18,5,0,0,7,0,0,11,3,1,0,237,5.0,2020-06-26,2020-07-15,-19 days,15,0.42592592592592593,0.43478260869565216,t5
3850,65399.0,허정협,2020,14,42,5,11,0,0,2,17,5,0,0,5,1,0,10,1,0,0,198,3.0,2020-06-07,2020-06-25,-18 days,15,0.3958333333333333,0.4523809523809524,t6
3851,65399.0,허정협,2020,3,15,3,4,0,0,0,4,1,0,0,1,0,0,3,0,0,0,67,1.0,2020-05-30,2020-06-06,-7 days,7,0.3125,0.26666666666666666,t7
3852,65399.0,허정협,2021,4,24,2,2,0,0,0,2,1,0,0,3,0,0,6,1,0,0,101,1.0,2021-05-06,2021-09-08,-125 days,15,0.18518518518518517,0.08333333333333333,t0
3853,65399.0,허정협,2021,3,20,3,5,0,0,0,5,1,0,0,4,0,0,3,0,0,0,93,2.0,2021-04-04,2021-05-05,-31 days,13,0.375,0.25,t1
3854,65515.0,강로한,2019,13,34,6,7,1,0,1,11,1,0,0,2,0,0,18,0,0,0,139,1.0,2019-09-03,2019-09-29,-26 days,15,0.3055555555555556,0.38235294117647056,t0
3855,65515.0,강로한,2019,12,36,2,4,1,0,0,5,0,1,0,4,0,0,14,1,0,0,160,5.0,2019-08-15,2019-09-01,-17 days,15,0.225,0.16666666666666666,t1
3856,65515.0,강로한,2019,15,52,10,16,3,3,1,28,7,2,1,0,1,0,12,1,0,0,172,6.0,2019-07-26,2019-08-14,-19 days,15,0.4528301886792453,0.6730769230769231,t2
3857,65515.0,강로한,2019,14,49,1,11,3,0,0,14,3,0,0,3,1,0,21,0,0,0,216,2.0,2019-06-29,2019-07-18,-19 days,15,0.33962264150943394,0.3469387755102041,t3
3858,65515.0,강로한,2019,12,40,4,11,2,0,1,16,4,3,0,2,0,0,15,1,1,0,169,4.0,2019-05-18,2019-06-28,-41 days,15,0.37209302325581395,0.475,t4
3859,65515.0,강로한,2019,14,62,10,16,4,2,1,27,8,0,0,2,1,0,23,0,0,1,254,4.0,2019-05-01,2019-05-17,-16 days,15,0.4,0.5483870967741935,t5
3860,65515.0,강로한,2019,4,15,5,4,1,1,0,7,2,1,0,0,0,0,4,0,0,0,62,1.0,2019-04-05,2019-04-30,-25 days,14,0.4,0.6,t6
3861,65515.0,강로한,2021,5,24,6,4,0,0,2,10,4,0,0,2,0,0,15,0,0,0,114,0.0,2021-04-22,2021-06-13,-52 days,15,0.3076923076923077,0.5,t0
3862,65515.0,강로한,2021,2,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,0.0,2021-04-04,2021-04-21,-17 days,6,0.0,0.0,t1
3863,66409.0,이성규,2019,11,40,3,11,2,0,2,19,7,1,1,2,1,0,13,1,0,0,166,6.0,2019-09-03,2019-09-29,-26 days,15,0.4186046511627907,0.575,t0
3864,66409.0,이성규,2020,6,26,0,4,0,0,0,4,1,1,0,1,0,0,10,0,0,0,91,0.0,2020-10-09,2020-10-30,-21 days,15,0.18518518518518517,0.15384615384615385,t0
3865,66409.0,이성규,2020,9,27,3,5,0,0,1,8,1,0,0,5,1,0,7,3,2,0,149,3.0,2020-09-09,2020-10-08,-29 days,15,0.34285714285714286,0.3333333333333333,t1
3866,66409.0,이성규,2020,6,28,5,3,1,0,1,7,3,0,0,1,0,0,10,0,0,0,107,3.0,2020-08-18,2020-09-09,-22 days,15,0.20689655172413793,0.32142857142857145,t2
3867,66409.0,이성규,2020,7,32,3,4,1,0,1,8,1,2,0,1,2,0,9,0,0,0,121,2.0,2020-07-26,2020-08-16,-21 days,15,0.2571428571428571,0.3125,t3
3868,66409.0,이성규,2020,9,39,4,10,1,0,3,20,10,0,0,3,0,0,12,1,1,1,213,4.0,2020-06-17,2020-07-25,-38 days,15,0.3953488372093023,0.6153846153846154,t4
3869,66409.0,이성규,2020,10,40,4,7,3,0,2,16,9,0,0,3,1,0,8,2,1,1,171,5.0,2020-05-14,2020-06-16,-33 days,15,0.35555555555555557,0.525,t5
3870,66409.0,이성규,2020,6,24,6,6,1,1,2,15,5,0,1,4,1,0,8,1,0,0,114,2.0,2020-05-05,2020-05-13,-8 days,8,0.5172413793103449,0.7916666666666666,t6
3871,66662.0,신범수,2019,5,26,1,5,2,0,0,7,2,0,0,2,0,0,4,1,0,0,99,1.0,2019-06-22,2019-09-28,-98 days,15,0.32142857142857145,0.34615384615384615,t0
3872,66662.0,신범수,2019,4,16,1,4,3,0,0,7,1,0,0,4,1,0,6,0,0,0,82,0.0,2019-05-25,2019-06-21,-27 days,15,0.5714285714285714,0.625,t1
3873,66662.0,신범수,2019,3,15,2,3,0,0,2,9,4,0,0,1,0,0,4,0,0,0,53,2.0,2019-04-06,2019-05-24,-48 days,9,0.375,0.7333333333333333,t2
3874,66715.0,김인환,2019,12,35,1,6,1,0,0,7,2,0,0,1,0,0,7,0,0,2,138,4.0,2019-05-29,2019-06-16,-18 days,15,0.2222222222222222,0.22857142857142856,t0
3875,66715.0,김인환,2019,2,7,0,3,0,0,0,3,0,0,0,1,0,0,2,0,0,0,24,2.0,2019-05-24,2019-05-28,-4 days,3,0.5,0.42857142857142855,t1
3876,66864.0,안상현,2019,2,9,0,1,0,0,0,1,0,1,0,1,0,0,3,0,0,0,36,0.0,2019-08-11,2019-10-17,-67 days,15,0.2,0.1111111111111111,t0
3877,66864.0,안상현,2019,1,16,2,6,0,0,0,6,2,1,1,1,0,0,3,1,0,0,65,0.0,2019-07-12,2019-08-10,-29 days,15,0.4117647058823529,0.375,t1
3878,66864.0,안상현,2019,3,21,4,6,2,0,0,8,1,0,1,0,0,0,3,1,0,0,67,1.0,2019-05-24,2019-06-26,-33 days,15,0.38095238095238093,0.47619047619047616,t2
3879,66864.0,안상현,2019,6,32,4,3,0,0,0,3,1,2,1,1,0,0,10,0,0,1,137,2.0,2019-05-04,2019-05-22,-18 days,15,0.12121212121212122,0.09375,t3
3880,66864.0,안상현,2019,7,25,4,9,1,0,0,10,1,3,0,1,0,0,9,1,1,0,106,2.0,2019-04-25,2019-05-03,-8 days,8,0.4074074074074074,0.44,t4
3881,68407.0,공민규,2019,7,25,2,5,0,0,1,8,1,0,0,3,1,0,8,0,0,0,137,2.0,2019-06-07,2019-09-14,-99 days,15,0.3448275862068966,0.36,t0
3882,68407.0,공민규,2019,8,28,2,8,1,0,2,15,5,0,0,3,0,0,10,0,0,0,113,4.0,2019-05-03,2019-06-05,-33 days,13,0.45161290322580644,0.6428571428571429,t1
3883,68518.0,정보근,2019,10,32,3,4,0,0,0,4,1,0,0,2,1,0,10,2,0,0,132,1.0,2019-09-04,2019-10-01,-27 days,15,0.2,0.125,t0
3884,68518.0,정보근,2020,9,17,1,6,1,0,0,7,2,0,0,3,0,0,4,1,0,0,81,0.0,2020-09-17,2020-10-29,-42 days,15,0.5,0.47058823529411764,t0
3885,68518.0,정보근,2020,10,24,3,2,1,0,0,3,0,0,0,1,0,0,5,0,0,0,83,2.0,2020-08-19,2020-09-16,-28 days,15,0.16,0.16666666666666666,t1
3886,68518.0,정보근,2020,10,19,0,0,0,0,0,0,0,0,0,2,1,0,7,1,4,0,84,0.0,2020-07-11,2020-08-16,-36 days,15,0.11538461538461539,0.0,t2
3887,68518.0,정보근,2020,8,21,3,5,0,0,0,5,0,0,0,2,0,0,3,2,1,0,84,0.0,2020-06-10,2020-07-10,-30 days,15,0.2916666666666667,0.23809523809523808,t3
3888,68518.0,정보근,2020,12,31,1,6,0,0,0,6,1,0,0,2,0,0,8,1,1,0,121,0.0,2020-05-17,2020-06-06,-20 days,15,0.23529411764705882,0.1935483870967742,t4
3889,68518.0,정보근,2020,8,21,1,1,0,0,0,1,2,0,0,1,0,0,5,2,0,1,95,0.0,2020-05-05,2020-05-16,-11 days,10,0.09090909090909091,0.047619047619047616,t5
3890,68868.0,최준우,2019,11,33,3,7,2,0,0,9,0,0,0,3,0,0,3,2,0,0,145,5.0,2019-05-25,2019-08-04,-71 days,15,0.3333333333333333,0.3333333333333333,t0
3891,68868.0,최준우,2020,6,22,2,3,0,0,0,3,1,0,0,2,0,0,4,0,2,1,101,0.0,2020-08-12,2020-09-18,-37 days,15,0.19230769230769232,0.13636363636363635,t0
3892,68868.0,최준우,2020,14,54,3,8,1,0,0,9,4,0,0,4,0,0,11,2,0,0,239,3.0,2020-07-18,2020-08-11,-24 days,15,0.22413793103448276,0.18518518518518517,t1
3893,68868.0,최준우,2020,15,51,10,18,1,0,2,25,5,0,1,7,0,0,7,0,2,0,242,1.0,2020-07-01,2020-07-17,-16 days,15,0.4666666666666667,0.5490196078431373,t2
3894,68868.0,최준우,2020,13,42,6,12,2,0,1,17,2,1,0,5,0,0,6,0,1,0,183,3.0,2020-06-02,2020-06-30,-28 days,15,0.4166666666666667,0.47619047619047616,t3
3895,68868.0,최준우,2020,4,13,2,2,0,0,0,2,2,0,0,1,0,0,0,1,0,0,47,0.0,2020-05-15,2020-05-30,-15 days,6,0.21428571428571427,0.15384615384615385,t4
3896,69100.0,구본혁,2019,12,39,3,9,0,0,0,9,0,0,0,1,1,0,10,0,1,0,156,0.0,2019-09-16,2019-10-10,-24 days,15,0.2619047619047619,0.23076923076923078,t0
3897,69100.0,구본혁,2019,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,0.0,2019-07-28,2019-09-15,-49 days,15,0.2,0.0,t1
3898,69100.0,구본혁,2019,9,26,3,6,1,0,0,7,3,1,1,1,0,0,6,0,0,0,90,3.0,2019-06-26,2019-07-18,-22 days,15,0.2962962962962963,0.3076923076923077,t2
3899,69100.0,구본혁,2019,8,28,4,3,0,0,1,6,2,1,0,3,2,0,3,0,0,0,120,4.0,2019-06-07,2019-06-25,-18 days,15,0.2727272727272727,0.25,t3
3900,69100.0,구본혁,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2019-06-04,2019-06-05,-1 days,2,,,t4
3901,69100.0,구본혁,2020,1,11,2,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,47,0.0,2020-10-10,2020-11-05,-26 days,15,0.15384615384615385,0.0,t0
3902,69100.0,구본혁,2020,1,6,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,26,0.0,2020-09-17,2020-10-08,-21 days,15,0.25,0.16666666666666666,t1
3903,69100.0,구본혁,2020,2,12,1,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,49,0.0,2020-08-27,2020-09-16,-20 days,15,0.08333333333333333,0.08333333333333333,t2
3904,69100.0,구본혁,2020,1,6,4,2,0,1,0,4,1,0,0,2,0,0,2,0,0,0,29,1.0,2020-08-07,2020-08-26,-19 days,15,0.625,0.8333333333333334,t3
3905,69100.0,구본혁,2020,2,13,3,4,0,0,0,4,0,0,0,1,0,0,2,0,0,0,51,1.0,2020-07-16,2020-08-06,-21 days,15,0.35714285714285715,0.3076923076923077,t4
3906,69100.0,구본혁,2020,3,10,3,1,0,0,0,1,0,0,0,2,1,0,2,0,1,0,46,0.0,2020-06-26,2020-07-15,-19 days,15,0.2857142857142857,0.1,t5
3907,69100.0,구본혁,2020,6,20,2,4,0,0,1,7,4,0,0,0,0,0,4,1,1,0,75,1.0,2020-06-09,2020-06-25,-16 days,15,0.23809523809523808,0.4,t6
3908,69100.0,구본혁,2020,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0.0,2020-05-20,2020-06-07,-18 days,15,0.0,0.0,t7
3909,69100.0,구본혁,2020,1,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,16,0.0,2020-05-05,2020-05-19,-14 days,8,0.4,0.25,t8
3910,69150.0,조셉,2019,14,55,3,15,2,0,1,20,9,0,0,5,1,0,17,0,0,1,232,6.0,2019-06-08,2019-06-27,-19 days,15,0.39344262295081966,0.41818181818181815,t0
3911,69150.0,조셉,2019,14,53,4,18,1,0,1,22,7,0,0,2,1,0,8,0,0,0,174,7.0,2019-05-22,2019-06-07,-16 days,15,0.4107142857142857,0.4528301886792453,t1
3912,69150.0,조셉,2019,15,57,6,14,0,0,4,26,13,0,1,1,1,0,10,2,0,1,204,8.0,2019-04-06,2019-05-21,-45 days,15,0.3389830508474576,0.5263157894736842,t2
3913,69150.0,조셉,2019,10,32,4,7,0,0,3,16,7,0,0,6,1,0,11,1,0,0,171,5.0,2019-03-23,2019-04-05,-13 days,10,0.4358974358974359,0.59375,t3
3914,69165.0,페게로,2019,13,50,5,14,1,0,4,27,10,0,0,2,0,1,14,2,0,1,194,3.0,2019-09-18,2019-10-10,-22 days,15,0.41509433962264153,0.64,t0
3915,69165.0,페게로,2019,15,61,5,19,4,0,4,35,16,0,1,2,0,0,21,0,0,0,223,2.0,2019-08-27,2019-09-16,-20 days,15,0.4603174603174603,0.7049180327868853,t1
3916,69165.0,페게로,2019,15,58,11,16,5,0,3,30,14,0,0,3,1,0,18,0,0,0,257,2.0,2019-08-08,2019-08-25,-17 days,15,0.45161290322580644,0.6551724137931034,t2
3917,69165.0,페게로,2019,12,44,5,12,0,0,0,12,6,2,0,6,1,0,14,1,0,0,203,3.0,2019-07-16,2019-08-07,-22 days,12,0.37254901960784315,0.2727272727272727,t3
3918,69405.0,윌리엄슨,2019,15,62,8,17,3,1,2,28,5,0,1,4,0,0,20,1,0,0,247,4.0,2019-09-06,2019-09-29,-23 days,15,0.4090909090909091,0.5483870967741935,t0
3919,69405.0,윌리엄슨,2019,15,53,4,15,1,0,1,19,5,0,0,7,0,0,16,1,0,1,236,4.0,2019-08-11,2019-09-05,-25 days,15,0.4,0.39622641509433965,t1
3920,69405.0,윌리엄슨,2019,10,39,7,10,3,0,1,16,5,0,0,2,0,0,14,0,0,0,168,5.0,2019-07-27,2019-08-10,-14 days,10,0.3902439024390244,0.5128205128205128,t2
3921,69442.0,김도환,2019,14,36,2,7,2,0,0,9,0,0,0,6,0,0,17,0,2,0,203,2.0,2019-09-10,2019-09-29,-19 days,15,0.3409090909090909,0.3055555555555556,t0
3922,69442.0,김도환,2019,4,19,3,5,2,0,1,10,2,0,0,2,0,0,3,0,1,0,94,1.0,2019-07-14,2019-09-08,-56 days,15,0.45454545454545453,0.6842105263157895,t1
3923,69442.0,김도환,2019,6,18,1,2,1,0,1,6,1,0,0,0,0,0,8,0,1,0,70,1.0,2019-06-09,2019-07-05,-26 days,15,0.21052631578947367,0.4444444444444444,t2
3924,69442.0,김도환,2019,5,17,1,4,1,0,0,5,3,0,0,0,0,0,6,0,0,1,65,0.0,2019-05-10,2019-06-08,-29 days,15,0.29411764705882354,0.35294117647058826,t3
3925,69442.0,김도환,2020,8,21,2,4,0,0,0,4,2,0,0,3,0,0,10,0,0,0,108,0.0,2020-09-19,2020-10-30,-41 days,15,0.2916666666666667,0.19047619047619047,t0
3926,69442.0,김도환,2020,3,14,0,4,1,0,0,5,4,0,0,1,0,0,5,0,1,1,58,2.0,2020-08-15,2020-09-18,-34 days,15,0.375,0.42857142857142855,t1
3927,69442.0,김도환,2020,2,6,0,1,1,0,0,2,3,0,0,1,0,0,1,0,0,1,27,2.0,2020-06-13,2020-08-14,-62 days,4,0.42857142857142855,0.5,t2
3928,69453.0,이학주,2019,12,44,8,13,3,1,1,21,6,0,1,3,0,0,8,0,0,2,184,4.0,2019-09-07,2019-09-29,-22 days,15,0.44680851063829785,0.5909090909090909,t0
3929,69453.0,이학주,2019,13,43,3,11,0,0,0,11,2,1,3,3,2,0,9,3,1,0,178,2.0,2019-07-30,2019-09-06,-38 days,15,0.32653061224489793,0.2558139534883721,t1
3930,69453.0,이학주,2019,15,54,3,11,1,0,0,12,1,4,1,5,2,0,10,0,0,0,219,5.0,2019-07-03,2019-07-28,-25 days,15,0.3114754098360656,0.24074074074074073,t2
3931,69453.0,이학주,2019,15,54,6,15,5,0,1,23,6,3,0,4,2,0,16,0,1,0,225,6.0,2019-06-11,2019-07-02,-21 days,15,0.4426229508196721,0.5370370370370371,t3
3932,69453.0,이학주,2019,15,56,4,11,0,0,0,11,4,2,0,3,1,0,20,0,0,1,251,2.0,2019-05-24,2019-06-09,-16 days,15,0.25,0.19642857142857142,t4
3933,69453.0,이학주,2019,14,43,6,18,2,1,2,28,6,1,0,2,2,0,7,0,1,1,160,2.0,2019-04-30,2019-05-23,-23 days,15,0.5625,0.7674418604651163,t5
3934,69453.0,이학주,2019,14,53,7,15,1,1,1,21,6,3,0,6,0,0,7,0,2,0,223,4.0,2019-04-10,2019-04-28,-18 days,15,0.39344262295081966,0.4528301886792453,t6
3935,69453.0,이학주,2019,12,38,6,7,2,0,2,15,5,1,0,6,1,0,12,0,0,0,176,6.0,2019-03-23,2019-04-07,-15 days,13,0.4,0.5,t7
3936,69453.0,이학주,2020,14,51,7,7,1,0,0,8,2,2,1,8,0,0,16,0,3,0,250,4.0,2020-07-15,2020-08-22,-38 days,15,0.25806451612903225,0.17647058823529413,t0
3937,69453.0,이학주,2020,14,53,5,13,3,0,0,16,5,2,0,5,1,0,11,3,0,0,255,3.0,2020-06-20,2020-07-14,-24 days,15,0.3728813559322034,0.3584905660377358,t1
3938,69453.0,이학주,2020,12,43,6,15,2,0,3,26,10,0,1,5,1,0,11,0,0,1,196,8.0,2020-06-03,2020-06-19,-16 days,15,0.5306122448979592,0.7209302325581395,t2
3939,69453.0,이학주,2020,14,45,10,9,4,0,1,16,8,1,0,7,0,1,17,0,1,4,224,5.0,2020-05-16,2020-06-02,-17 days,15,0.4074074074074074,0.4666666666666667,t3
3940,69453.0,이학주,2020,4,14,2,3,1,0,0,4,3,1,0,1,0,0,3,0,0,0,54,2.0,2020-05-12,2020-05-15,-3 days,4,0.3333333333333333,0.35714285714285715,t4
3941,69453.0,이학주,2021,6,23,2,2,0,0,1,5,1,1,0,1,0,0,13,1,1,0,101,1.0,2021-08-18,2021-09-08,-21 days,15,0.16,0.2608695652173913,t0
3942,69453.0,이학주,2021,14,47,4,11,1,0,1,15,6,1,0,2,0,0,14,1,2,0,227,1.0,2021-05-11,2021-08-17,-98 days,15,0.29411764705882354,0.3617021276595745,t1
3943,69453.0,이학주,2021,9,30,4,7,1,0,2,14,7,0,1,3,1,0,13,0,1,0,150,2.0,2021-04-20,2021-05-08,-18 days,15,0.4,0.5666666666666667,t2
3944,69453.0,이학주,2021,14,42,7,11,5,0,0,16,6,0,1,6,0,0,15,1,0,0,185,4.0,2021-04-03,2021-04-18,-15 days,14,0.4583333333333333,0.5,t3
3945,69517.0,고승민,2019,10,41,3,8,3,0,0,11,0,0,0,1,0,0,7,1,1,0,143,1.0,2019-08-17,2019-09-08,-22 days,15,0.27906976744186046,0.34146341463414637,t0
3946,69517.0,고승민,2019,9,42,4,13,3,2,0,20,6,0,0,3,0,0,9,0,0,1,168,6.0,2019-05-01,2019-08-16,-107 days,15,0.4666666666666667,0.5952380952380952,t1
