,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,장타
2464,55,9,16,5,1,0,23,9,0,2,4,0,0,2,1,1,2,242,8.0,2018-05-13,2018-06-01,-19 days,15,0.8571428571428571
2465,51,10,18,2,0,1,23,4,1,0,1,2,0,5,1,0,0,180,4.0,2018-04-21,2018-05-10,-19 days,15,0.5272727272727272
2466,49,3,11,2,1,0,15,3,2,1,3,2,0,9,0,3,1,201,2.0,2018-03-29,2018-04-20,-22 days,15,0.5098039215686274
2468,60,6,22,4,0,0,26,11,4,0,4,0,0,3,0,0,2,232,5.0,2019-08-24,2019-09-15,-22 days,15,0.35
2469,50,9,15,0,0,0,15,4,3,2,3,5,0,1,6,1,0,195,1.0,2019-07-30,2019-08-22,-23 days,15,0.5
2470,49,6,13,3,0,1,19,10,0,0,0,4,0,3,1,1,2,182,3.0,2019-06-30,2019-07-27,-27 days,15,0.3
2471,45,8,12,2,0,0,14,1,0,0,4,1,0,2,1,0,0,168,3.0,2019-06-08,2019-06-29,-21 days,15,0.4693877551020408
2472,53,5,12,5,0,0,17,3,1,1,4,3,0,7,1,0,1,223,5.0,2019-05-21,2019-06-07,-17 days,15,0.3555555555555555
2473,53,8,18,2,0,2,26,11,1,0,7,0,1,7,3,0,2,219,5.0,2019-05-02,2019-05-18,-16 days,15,0.4150943396226415
2474,55,14,19,7,1,0,28,8,0,1,6,2,0,3,0,1,0,222,13.0,2019-04-14,2019-05-01,-17 days,15,0.5660377358490566
2475,58,7,14,1,0,1,18,3,0,0,3,1,0,5,3,0,0,231,5.0,2019-03-26,2019-04-13,-18 days,15,0.6545454545454545
2476,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33,0.0,2019-03-23,2019-03-24,-1 days,2,0.3448275862068966
2477,59,12,18,5,0,0,23,4,1,0,3,0,0,7,0,1,1,228,7.0,2020-10-07,2020-10-24,-17 days,15,0.3846153846153846
2478,53,11,16,5,0,1,24,14,1,0,8,2,1,2,1,1,1,221,6.0,2020-09-20,2020-10-06,-16 days,15,0.4745762711864407
2480,55,7,13,2,0,1,18,5,1,0,4,0,1,5,2,0,2,220,6.0,2020-08-02,2020-08-29,-27 days,15,0.4150943396226415
2481,54,6,26,2,0,0,28,7,4,3,5,2,0,3,1,1,0,211,6.0,2020-07-10,2020-08-01,-22 days,15,0.3818181818181818
2482,61,13,26,3,0,2,35,9,2,0,4,1,0,4,1,0,0,218,11.0,2020-06-23,2020-07-09,-16 days,15,0.5555555555555556
2483,51,7,18,2,1,1,25,9,3,1,5,0,0,4,1,0,1,202,4.0,2020-05-16,2020-06-02,-17 days,15,0.6557377049180327
2484,39,5,10,2,0,1,15,5,0,0,1,0,0,2,2,0,1,138,5.0,2020-05-05,2020-05-15,-10 days,9,0.5686274509803921
2485,61,5,15,4,0,0,19,6,0,0,2,1,0,8,2,0,0,243,6.0,2021-06-26,2021-08-20,-55 days,15,0.4090909090909091
2486,61,12,18,5,1,1,28,9,1,1,6,0,0,3,5,0,0,242,7.0,2021-06-09,2021-06-25,-16 days,15,0.3770491803278688
2487,62,4,15,3,0,1,21,6,1,1,1,1,0,3,3,0,1,236,6.0,2021-05-14,2021-06-08,-25 days,15,0.5737704918032787
2488,53,10,19,3,0,1,25,4,0,1,6,2,1,3,2,0,0,222,7.0,2021-04-24,2021-05-13,-19 days,15,0.4032258064516129
2489,64,12,21,3,0,1,27,7,0,0,4,0,0,8,2,0,0,265,4.0,2021-04-07,2021-04-23,-16 days,15,0.5471698113207547
2490,8,1,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,22,0.0,2021-04-04,2021-04-06,-2 days,2,0.484375
2491,27,4,6,2,0,1,11,4,0,0,9,0,0,11,0,0,0,170,1.0,2018-06-23,2018-08-01,-39 days,15,0.3333333333333333
2492,17,0,3,1,0,0,4,4,0,0,2,0,0,6,0,0,0,78,2.0,2018-05-29,2018-06-22,-24 days,15,0.5185185185185185
2493,42,6,8,2,0,1,13,3,0,0,5,2,0,12,0,0,0,216,2.0,2018-05-09,2018-05-27,-18 days,15,0.2941176470588235
2494,48,9,16,6,0,3,31,9,1,0,2,0,0,10,1,0,0,214,3.0,2018-04-20,2018-05-08,-18 days,15,0.3809523809523809
2495,42,3,6,3,0,2,15,2,0,0,3,0,0,17,1,0,0,192,2.0,2018-03-30,2018-04-19,-20 days,15,0.8333333333333334
2496,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0.0,2018-03-25,2018-03-29,-4 days,4,0.4761904761904761
2497,27,3,6,0,0,0,6,2,0,0,1,1,0,6,0,0,1,120,2.0,2019-07-31,2019-09-05,-36 days,15,0.3103448275862069
2498,44,6,4,0,0,0,4,1,0,0,3,1,0,15,2,0,0,184,1.0,2019-06-27,2019-07-28,-31 days,15,0.2222222222222222
2499,52,5,18,4,0,1,25,10,0,0,3,1,0,9,1,0,3,241,6.0,2019-06-09,2019-06-26,-17 days,15,0.0909090909090909
2500,42,3,10,0,0,1,13,6,0,0,5,1,0,8,4,0,0,205,2.0,2019-05-22,2019-06-07,-16 days,15,0.5769230769230769
2501,55,5,9,0,0,0,9,4,0,0,4,2,0,10,1,0,0,236,5.0,2019-05-04,2019-05-21,-17 days,15,0.3333333333333333
2502,61,11,18,6,0,1,27,15,0,0,5,2,0,12,2,0,0,292,6.0,2019-04-17,2019-05-03,-16 days,15,0.1636363636363636
2503,57,8,20,4,0,4,36,19,0,0,6,0,0,10,3,0,1,256,8.0,2019-03-27,2019-04-16,-20 days,15,0.5573770491803278
2504,10,0,2,0,0,0,2,1,0,0,0,0,0,4,0,0,0,47,0.0,2019-03-23,2019-03-26,-3 days,3,0.7719298245614035
2505,40,5,10,2,0,1,15,3,0,0,4,0,1,9,1,1,0,162,3.0,2018-04-13,2018-04-29,-16 days,15,0.76
2506,27,1,3,0,0,0,3,2,0,0,0,0,0,8,2,1,0,104,2.0,2018-03-24,2018-04-12,-19 days,9,0.45
2507,40,8,9,0,0,1,12,7,0,0,7,0,0,9,0,1,0,173,0.0,2019-08-22,2019-09-11,-20 days,15,0.1923076923076923
2508,49,5,17,4,0,0,21,7,0,0,7,1,0,6,4,2,0,228,2.0,2019-07-30,2019-08-21,-22 days,15,0.325
2509,53,9,14,3,0,1,20,7,0,0,6,0,0,6,2,1,0,232,5.0,2019-07-04,2019-07-28,-24 days,15,0.5102040816326531
2510,45,11,13,3,0,5,31,15,0,0,7,0,0,14,0,0,1,214,5.0,2019-06-13,2019-07-03,-20 days,15,0.4528301886792453
2511,38,4,9,1,0,1,13,5,0,0,2,0,0,8,2,2,0,156,4.0,2019-05-24,2019-06-12,-19 days,15,0.8666666666666667
2512,37,7,12,0,1,2,20,8,0,0,3,0,0,3,1,0,0,149,3.0,2019-04-30,2019-05-23,-23 days,15,0.3947368421052631
2513,39,6,18,4,0,0,22,5,1,0,1,1,0,7,1,0,0,137,2.0,2019-04-10,2019-04-28,-18 days,15,0.6216216216216216
2514,36,6,6,1,0,0,7,3,0,0,7,1,0,11,2,0,0,194,1.0,2020-09-06,2020-10-03,-27 days,15,0.4
2515,30,3,6,1,0,0,7,0,0,0,4,2,0,10,0,0,0,147,2.0,2020-08-18,2020-09-05,-18 days,15,0.2222222222222222
2516,51,8,13,3,0,2,22,11,0,0,5,1,0,10,3,0,0,224,4.0,2020-07-11,2020-08-08,-28 days,15,0.2666666666666666
2517,54,4,11,5,0,2,22,6,0,0,5,0,0,9,1,0,0,234,8.0,2020-06-21,2020-07-10,-19 days,15,0.5294117647058824
2518,45,7,12,1,0,2,19,8,0,0,8,1,0,9,2,0,1,211,6.0,2020-06-02,2020-06-20,-18 days,15,0.5370370370370371
2519,51,13,20,5,0,5,40,18,0,0,5,0,0,8,1,0,1,225,9.0,2020-05-16,2020-05-31,-15 days,15,0.4888888888888889
2520,24,2,6,2,0,1,11,3,0,0,0,1,0,4,0,1,0,82,3.0,2020-05-05,2020-05-14,-9 days,8,0.9803921568627452
2521,55,11,13,2,0,3,24,14,0,0,7,1,0,13,2,0,1,259,4.0,2021-06-30,2021-08-18,-49 days,15,0.6296296296296297
2522,64,8,15,3,0,3,27,11,0,0,7,0,0,15,2,0,0,279,5.0,2021-06-12,2021-06-29,-17 days,15,0.5272727272727272
2523,37,5,11,2,0,3,22,10,0,0,9,2,0,13,2,0,1,212,2.0,2021-05-22,2021-06-11,-20 days,15,0.515625
2524,33,9,12,0,0,6,30,10,0,0,4,1,0,10,0,0,0,172,1.0,2021-05-02,2021-05-21,-19 days,15,0.7297297297297297
2525,44,4,8,2,0,1,13,3,0,0,4,0,0,19,1,2,0,205,8.0,2021-04-10,2021-05-01,-21 days,15,1.0909090909090908
2526,14,2,5,3,0,0,8,2,1,0,5,2,0,4,0,1,0,96,3.0,2021-04-03,2021-04-09,-6 days,6,0.3636363636363636
2527,22,1,3,1,0,0,4,3,0,0,2,1,0,3,0,0,0,88,1.0,2018-08-01,2018-09-12,-42 days,15,0.6176470588235294
2528,39,7,16,2,0,0,18,3,0,0,1,1,1,7,1,2,0,135,2.0,2018-07-04,2018-07-31,-27 days,15,0.2272727272727272
2529,30,10,16,2,0,1,21,4,0,0,8,0,0,4,0,0,0,150,3.0,2018-06-10,2018-07-01,-21 days,15,0.5128205128205128
2530,26,5,8,1,0,0,9,0,0,0,0,0,0,3,0,1,0,93,1.0,2018-05-16,2018-06-09,-24 days,15,0.8
2531,27,0,5,2,0,0,7,3,0,0,3,2,0,5,1,2,0,132,2.0,2018-03-27,2018-05-13,-47 days,15,0.3846153846153846
2532,41,4,9,0,0,0,9,5,0,0,0,0,0,2,1,2,0,152,0.0,2019-08-16,2019-09-11,-26 days,15,0.3111111111111111
2533,32,5,11,1,0,0,12,9,0,1,5,1,0,1,1,1,1,147,1.0,2019-07-18,2019-08-15,-28 days,15,0.2195121951219512
2534,47,10,16,2,0,0,18,5,2,0,2,0,0,4,2,1,0,158,0.0,2019-06-27,2019-07-17,-20 days,15,0.40625
2535,42,4,9,0,0,0,9,4,0,0,3,0,1,3,2,1,0,153,2.0,2019-06-01,2019-06-26,-25 days,15,0.425531914893617
2536,52,6,14,1,0,0,15,6,1,0,0,0,0,9,4,1,0,175,2.0,2019-05-05,2019-05-31,-26 days,15,0.2142857142857142
2537,50,7,17,1,1,0,20,7,1,0,4,0,0,2,3,0,0,220,2.0,2019-04-05,2019-05-03,-28 days,15,0.3076923076923077
2538,32,4,10,0,0,1,13,2,1,0,1,0,0,4,1,0,0,136,1.0,2019-03-23,2019-04-04,-12 days,11,0.44
2539,40,2,11,1,1,0,14,7,0,1,2,1,0,3,2,0,0,142,3.0,2020-08-30,2020-09-25,-26 days,15,0.3611111111111111
2540,33,1,10,1,0,0,11,3,0,0,1,1,0,3,1,1,0,108,0.0,2020-08-09,2020-08-29,-20 days,15,0.4
2541,39,7,12,2,0,0,14,0,0,0,2,1,0,4,2,1,0,129,3.0,2020-07-09,2020-08-07,-29 days,15,0.3636363636363636
2542,40,2,13,2,0,0,15,10,0,0,4,1,1,5,0,1,1,154,6.0,2020-06-17,2020-07-08,-21 days,15,0.4102564102564102
2543,34,1,10,0,0,0,10,6,0,0,4,0,0,4,1,0,0,148,0.0,2020-05-24,2020-06-16,-23 days,15,0.425
2544,43,7,14,3,1,0,19,6,1,0,2,0,0,6,2,0,0,172,4.0,2020-05-05,2020-05-23,-18 days,12,0.2941176470588235
2545,41,10,12,0,0,0,12,4,1,0,5,1,0,3,1,1,1,195,0.0,2021-06-18,2021-08-13,-56 days,15,0.3333333333333333
2546,23,0,3,0,0,0,3,2,1,0,0,0,0,3,1,0,0,79,0.0,2021-06-01,2021-06-17,-16 days,15,0.2926829268292683
2547,36,6,12,1,0,0,13,12,0,1,2,0,1,3,3,0,0,124,3.0,2021-05-12,2021-05-30,-18 days,15,0.1304347826086956
2549,8,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,27,1.0,2021-04-13,2021-04-21,-8 days,6,0.2692307692307692
2550,27,3,7,1,0,0,8,5,0,0,2,0,1,6,0,0,0,104,1.0,2018-06-13,2018-07-29,-46 days,15,0.1764705882352941
2551,24,2,4,1,0,0,5,1,0,0,3,0,0,11,1,1,0,119,1.0,2018-04-26,2018-06-10,-45 days,15,0.3333333333333333
2552,52,5,12,1,0,0,13,3,0,0,6,1,1,12,0,0,0,244,3.0,2018-04-07,2018-04-25,-18 days,15,0.25
2553,27,1,10,3,0,0,13,4,1,0,1,1,0,3,1,1,0,117,2.0,2018-03-24,2018-04-05,-12 days,9,0.2692307692307692
2554,37,3,8,1,0,0,9,2,1,0,3,1,0,9,0,0,0,176,4.0,2019-04-10,2019-05-24,-44 days,15,0.2424242424242424
2555,6,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,20,0.0,2019-04-03,2019-04-06,-3 days,3,0.2702702702702703
2556,62,8,20,6,0,2,32,10,0,0,7,1,0,7,1,0,0,264,10.0,2018-09-09,2018-09-27,-18 days,15,0.4339622641509434
2557,53,14,16,3,0,3,28,19,0,0,5,0,0,6,1,0,1,199,8.0,2018-08-02,2018-09-08,-37 days,15,0.6451612903225806
2558,62,12,20,6,1,1,31,9,1,0,1,2,0,9,0,0,1,228,8.0,2018-07-12,2018-08-01,-20 days,15,0.6415094339622641
2559,55,10,18,3,0,2,27,14,1,0,4,1,0,7,2,0,2,198,6.0,2018-06-20,2018-07-11,-21 days,15,0.6290322580645161
2560,58,5,25,4,0,4,41,15,1,0,1,1,0,2,3,0,1,213,7.0,2018-05-30,2018-06-17,-18 days,15,0.5818181818181818
2561,57,16,22,7,0,3,38,11,0,0,7,0,0,8,1,0,0,212,11.0,2018-05-10,2018-05-29,-19 days,15,0.8448275862068966
2562,55,9,20,4,0,3,33,16,0,1,6,1,1,9,2,0,1,231,4.0,2018-04-07,2018-05-09,-32 days,15,0.8421052631578947
2563,43,8,16,2,0,4,30,13,1,0,2,1,0,5,1,0,1,155,5.0,2018-03-24,2018-04-06,-13 days,11,0.7272727272727273
2564,56,6,18,5,0,1,26,9,0,0,5,0,0,6,1,0,1,242,7.0,2019-07-27,2019-08-15,-19 days,15,0.3902439024390244
2565,38,4,13,3,0,0,16,6,0,0,9,0,0,4,3,0,2,186,3.0,2019-06-11,2019-07-18,-37 days,15,0.5714285714285714
2566,58,8,24,3,0,2,33,11,3,1,4,0,0,3,1,0,0,226,9.0,2019-05-23,2019-06-09,-17 days,15,0.5
2567,58,5,15,4,0,0,19,8,1,0,3,0,0,9,1,0,0,200,4.0,2019-05-04,2019-05-22,-18 days,15,0.6551724137931034
2569,58,9,19,2,0,0,21,3,0,0,9,0,1,7,0,0,0,224,1.0,2019-03-23,2019-04-12,-20 days,15,0.4150943396226415
2570,34,5,8,1,0,0,9,6,0,0,4,2,0,6,2,0,0,162,3.0,2020-09-12,2020-10-08,-26 days,15,0.696969696969697
2571,56,8,20,4,0,2,30,12,2,0,5,0,0,4,1,1,0,218,6.0,2020-08-22,2020-09-11,-20 days,15,0.2941176470588235
2573,53,5,16,2,0,1,21,6,3,0,4,1,0,6,2,1,1,197,4.0,2020-07-07,2020-07-26,-19 days,15,0.3818181818181818
2574,54,4,16,5,0,1,24,4,1,1,4,1,1,8,0,1,0,219,9.0,2020-06-14,2020-07-05,-21 days,15,0.4528301886792453
2575,56,8,15,4,0,1,22,11,2,1,6,1,0,8,1,1,0,271,5.0,2020-05-28,2020-06-13,-16 days,15,0.5555555555555556
2576,54,4,16,6,0,0,22,8,4,0,4,1,0,6,2,0,1,236,5.0,2020-05-10,2020-05-27,-17 days,15,0.4821428571428571
2578,54,3,15,3,0,2,24,13,1,0,4,0,0,8,1,0,2,218,6.0,2021-06-29,2021-08-15,-47 days,15,0.5882352941176471
2579,56,7,18,5,1,0,25,13,1,1,6,0,0,7,3,0,2,241,5.0,2021-05-12,2021-06-26,-45 days,15,0.5370370370370371
2580,57,7,21,4,1,1,30,11,1,2,7,0,0,9,1,1,1,289,5.0,2021-04-23,2021-05-11,-18 days,15,0.5535714285714286
2581,63,7,17,3,0,2,26,12,0,1,10,0,1,11,1,2,0,305,5.0,2021-04-06,2021-04-22,-16 days,15,0.631578947368421
2582,9,2,3,1,0,1,7,1,0,0,0,0,0,3,1,2,0,39,0.0,2018-08-12,2018-09-22,-41 days,15,0.72
2583,34,3,7,2,0,0,9,5,1,0,3,2,0,10,1,0,0,139,2.0,2018-06-07,2018-08-11,-65 days,15,1.0
2584,24,2,5,1,0,0,6,3,0,0,2,0,0,8,1,0,0,105,2.0,2018-04-17,2018-06-06,-50 days,15,0.3235294117647059
2585,3,2,1,0,0,1,4,4,0,0,1,1,0,0,0,0,0,15,0.0,2018-04-14,2018-04-15,-1 days,2,0.2916666666666667
2586,31,2,7,1,0,2,14,5,0,1,1,0,0,10,0,0,0,126,3.0,2019-05-16,2019-09-04,-111 days,15,0.21875
2587,26,2,8,2,0,1,13,8,0,0,4,0,0,7,1,0,0,115,2.0,2019-04-20,2019-05-15,-25 days,15,0.5483870967741935
2588,15,0,4,0,0,0,4,1,2,0,2,0,0,2,0,1,0,67,0.0,2019-04-02,2019-04-19,-17 days,13,0.6153846153846154
2589,28,2,4,0,0,1,7,2,0,1,1,0,0,13,0,0,0,116,0.0,2018-07-08,2018-09-06,-60 days,15,0.3181818181818182
2590,37,5,10,1,0,2,17,7,0,1,2,2,0,11,1,0,0,158,3.0,2018-06-06,2018-07-06,-30 days,15,0.2857142857142857
2591,18,1,1,0,0,0,1,0,0,0,2,1,0,7,0,0,0,87,1.0,2018-05-11,2018-06-05,-25 days,15,0.5405405405405406
2592,38,3,10,2,0,1,15,4,0,0,2,0,0,7,2,1,0,148,3.0,2018-04-08,2018-05-10,-32 days,15,0.0555555555555555
2593,19,5,7,1,0,3,17,9,0,0,0,0,0,4,0,0,0,67,4.0,2018-03-25,2018-04-05,-11 days,8,0.4736842105263157
2594,22,0,3,0,0,0,3,0,0,0,2,0,0,9,0,0,0,98,1.0,2019-03-23,2019-04-23,-31 days,15,0.1111111111111111
2595,29,3,12,5,0,0,17,2,0,2,2,1,0,3,1,0,0,124,4.0,2020-09-08,2020-09-29,-21 days,15,0.25
2596,16,2,5,0,0,1,8,3,0,0,1,1,0,4,0,1,2,73,2.0,2020-07-31,2020-09-06,-37 days,15,0.7586206896551724
2597,28,2,4,0,0,0,4,2,0,0,2,0,0,8,2,0,0,119,1.0,2020-05-31,2020-07-27,-57 days,15,0.5625
2598,22,3,5,0,0,2,11,5,0,0,3,1,0,4,1,0,0,85,3.0,2020-05-06,2020-05-29,-23 days,10,0.1428571428571428
2603,29,3,7,1,0,0,8,0,0,1,2,0,0,0,0,2,0,103,0.0,2018-04-25,2018-05-17,-22 days,15,0.1379310344827586
2604,17,1,1,0,0,0,1,0,2,0,2,1,0,3,0,0,0,77,0.0,2018-04-05,2018-04-24,-19 days,15,0.3103448275862069
2605,14,2,6,1,0,0,7,2,1,1,0,0,0,0,0,0,0,34,1.0,2018-03-24,2018-04-04,-11 days,9,0.0588235294117647
2606,27,4,8,2,0,0,10,1,0,0,0,0,0,5,0,0,0,77,1.0,2019-07-06,2019-08-24,-49 days,15,0.25
2608,22,2,5,1,0,0,6,2,3,1,4,0,0,3,2,3,1,110,0.0,2019-05-21,2019-06-12,-22 days,15,0.2142857142857142
2609,32,4,7,0,0,0,7,3,1,2,1,1,0,3,2,3,2,123,1.0,2019-05-01,2019-05-18,-17 days,15,0.3181818181818182
2610,44,2,13,1,0,0,14,2,1,1,1,1,0,4,1,1,0,150,0.0,2019-04-07,2019-04-30,-23 days,15,0.21875
2611,56,8,19,3,0,0,22,2,2,1,0,0,0,2,0,0,0,155,2.0,2019-03-23,2019-04-06,-14 days,13,0.3409090909090909
2612,14,3,4,1,0,0,5,4,0,1,0,0,0,1,0,0,0,50,0.0,2020-08-15,2020-10-06,-52 days,15,0.0
2613,11,5,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,42,0.0,2020-07-16,2020-08-13,-28 days,15,0.4285714285714285
2614,10,4,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,39,0.0,2020-06-25,2020-07-11,-16 days,15,0.0
2615,18,3,3,0,0,0,3,0,2,0,0,0,0,1,1,1,0,61,0.0,2020-05-16,2020-06-23,-38 days,15,0.1
2616,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020-05-05,2020-05-15,-10 days,7,0.1666666666666666
2617,6,4,2,2,0,0,4,4,0,0,2,0,0,2,0,2,0,43,0.0,2018-07-25,2018-08-14,-20 days,15,0.3125
2618,25,3,7,1,0,0,8,2,0,0,1,0,0,3,2,0,0,100,2.0,2018-06-24,2018-07-21,-27 days,15,1.0
2619,29,5,8,2,0,1,13,3,0,0,2,0,0,5,0,1,0,119,3.0,2018-04-19,2018-06-23,-65 days,11,0.36
2621,43,10,15,2,0,1,20,7,0,0,2,0,0,7,1,1,0,185,4.0,2018-07-27,2018-08-16,-20 days,15,0.2608695652173913
2622,31,5,9,3,0,0,12,9,1,0,2,0,0,6,2,2,0,118,2.0,2018-06-22,2018-07-26,-34 days,15,0.5348837209302325
2623,43,5,14,2,0,0,16,6,0,0,4,0,0,7,0,4,1,205,4.0,2018-06-03,2018-06-21,-18 days,15,0.4838709677419355
2624,37,6,11,0,1,0,13,3,1,0,1,0,0,8,1,1,0,127,2.0,2018-05-04,2018-06-02,-29 days,15,0.4186046511627907
2625,38,7,9,1,0,1,13,3,2,0,1,0,0,5,3,0,0,139,3.0,2018-04-14,2018-05-03,-19 days,15,0.3783783783783784
2626,37,9,11,3,0,0,14,4,2,1,5,0,0,4,0,1,0,173,2.0,2018-03-29,2018-04-13,-15 days,11,0.3947368421052631
2628,24,5,5,0,0,1,8,1,1,0,3,0,0,7,1,0,0,105,0.0,2019-05-21,2019-07-27,-67 days,15,0.3
2630,13,1,3,0,0,0,3,1,2,0,2,0,0,3,0,0,0,44,3.0,2019-03-26,2019-04-18,-23 days,9,0.2285714285714285
2631,42,5,14,4,0,1,21,6,1,2,5,1,1,6,0,3,0,184,5.0,2020-09-23,2020-10-09,-16 days,15,0.1333333333333333
2632,32,4,8,2,0,0,10,1,0,1,3,2,0,10,1,2,0,163,2.0,2020-09-03,2020-09-22,-19 days,15,0.6190476190476191
2633,20,1,7,1,1,0,10,2,2,2,4,0,0,2,0,1,0,116,1.0,2020-07-09,2020-09-01,-54 days,15,0.375
2634,38,5,12,4,0,1,19,4,0,0,4,0,0,3,1,3,0,140,6.0,2020-06-18,2020-07-08,-20 days,15,0.6
2635,38,5,10,2,0,0,12,1,4,0,4,0,0,6,0,0,1,145,2.0,2020-05-31,2020-06-17,-17 days,15,0.631578947368421
2636,54,7,13,0,0,0,13,3,1,0,4,0,0,9,3,0,1,233,0.0,2020-05-14,2020-05-30,-16 days,15,0.3684210526315789
2637,28,3,10,1,0,0,11,1,1,2,2,0,0,5,0,1,0,118,1.0,2020-05-05,2020-05-13,-8 days,8,0.2407407407407407
2638,46,4,10,4,0,0,14,1,2,1,7,1,1,4,2,2,0,218,10.0,2021-05-15,2021-06-16,-32 days,15,0.2916666666666667
2639,41,3,12,2,0,0,14,2,0,0,3,0,0,7,2,1,0,183,1.0,2021-04-10,2021-05-13,-33 days,15,0.391304347826087
2640,10,1,1,1,0,0,2,3,0,0,0,0,0,2,0,0,0,47,0.0,2021-04-06,2021-04-08,-2 days,3,0.3902439024390244
2641,22,0,8,1,0,0,9,1,0,0,1,0,0,7,0,0,0,103,1.0,2018-08-09,2018-09-15,-37 days,15,0.2083333333333333
2642,24,1,9,4,0,0,13,4,0,2,2,0,0,4,1,0,0,90,4.0,2018-07-18,2018-08-07,-20 days,15,0.4545454545454545
2643,40,7,15,3,0,3,27,9,0,0,4,0,0,6,1,0,1,182,2.0,2018-05-30,2018-07-17,-48 days,15,0.7083333333333334
2644,27,4,7,1,0,2,14,3,0,0,1,0,0,8,0,0,0,105,0.0,2018-05-04,2018-05-29,-25 days,15,0.825
2645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0.0,2018-05-02,2018-05-03,-1 days,2,0.6296296296296297
2646,36,1,3,0,0,0,3,3,0,0,1,0,0,7,1,1,0,152,0.0,2019-07-18,2019-08-28,-41 days,15,0.3703703703703703
2647,53,4,14,3,0,0,17,8,1,0,5,0,0,7,3,1,1,231,5.0,2019-06-28,2019-07-17,-19 days,15,0.0833333333333333
2648,49,5,14,4,0,1,21,4,0,0,4,0,0,9,1,0,1,200,1.0,2019-06-05,2019-06-27,-22 days,15,0.3773584905660377
2649,48,12,19,4,0,4,35,16,0,1,2,0,0,5,0,1,1,171,7.0,2019-04-19,2019-06-04,-46 days,15,0.5306122448979592
2650,31,3,7,0,0,0,7,1,0,1,4,1,0,8,0,0,0,140,1.0,2019-03-30,2019-04-17,-18 days,15,0.8958333333333334
2651,12,3,3,0,0,2,9,3,0,0,2,0,0,4,0,0,0,54,3.0,2019-03-24,2019-03-29,-5 days,5,0.2258064516129032
2652,31,1,8,1,0,1,12,6,0,0,2,0,0,4,0,0,1,145,6.0,2020-09-24,2020-10-10,-16 days,15,0.0833333333333333
2653,30,6,12,2,1,2,22,7,0,0,3,0,1,6,2,1,0,139,7.0,2020-08-25,2020-09-23,-29 days,15,0.4516129032258064
2654,31,3,7,1,1,1,13,2,0,0,0,0,0,10,1,1,0,129,4.0,2020-06-05,2020-08-23,-79 days,15,0.9
2655,29,4,6,1,0,0,7,2,1,0,4,0,0,5,0,0,0,132,3.0,2020-05-07,2020-06-04,-28 days,15,0.5161290322580645
2656,44,1,9,2,0,0,11,6,0,0,1,1,0,8,1,0,0,170,5.0,2021-04-22,2021-05-13,-21 days,15,0.3333333333333333
2657,32,0,5,1,0,0,6,1,0,0,1,0,0,7,1,3,0,112,1.0,2018-09-08,2018-09-26,-18 days,15,0.1470588235294117
2658,33,5,13,1,0,0,14,7,0,0,1,1,0,4,0,1,1,116,3.0,2018-08-04,2018-09-07,-34 days,15,0.21875
2659,24,2,6,0,0,1,9,4,0,0,1,0,0,5,0,1,1,86,1.0,2018-07-12,2018-08-02,-21 days,15,0.4545454545454545
2660,30,5,5,0,0,2,11,2,0,0,1,4,0,13,1,2,0,131,2.0,2018-06-19,2018-07-11,-22 days,15,0.4166666666666667
2661,19,1,4,2,0,0,6,1,0,0,0,1,0,7,0,0,1,75,2.0,2018-05-31,2018-06-17,-17 days,15,0.4333333333333333
2662,25,3,6,1,0,0,7,2,0,0,4,1,0,9,0,1,0,115,2.0,2018-05-01,2018-05-30,-29 days,15,0.4210526315789473
2663,20,3,2,1,0,0,3,0,0,0,3,0,0,6,0,1,0,100,1.0,2018-04-01,2018-04-29,-28 days,15,0.32
2664,2,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,8,1.0,2018-03-27,2018-03-31,-4 days,4,0.2
2665,25,6,8,1,0,1,12,2,1,0,4,1,0,6,0,0,0,105,0.0,2018-09-12,2018-10-04,-22 days,15,0.1481481481481481
2666,9,6,4,0,1,0,6,2,1,1,1,0,0,4,0,0,0,40,1.0,2018-06-09,2018-09-11,-94 days,15,0.56
2667,15,6,3,0,0,0,3,0,2,0,1,2,0,4,0,0,0,65,0.0,2018-05-18,2018-06-07,-20 days,15,0.7777777777777778
2668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0,2018-05-15,2018-05-16,-1 days,2,0.2
2669,34,3,5,1,0,1,9,4,0,0,2,0,0,9,0,0,0,138,1.0,2018-06-16,2018-07-08,-22 days,15,0.4375
2670,23,3,6,3,0,0,9,4,0,0,3,0,0,7,0,1,0,121,5.0,2018-05-10,2018-06-15,-36 days,14,0.3235294117647059
