NAME,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
장성우,0.35714285714285715,0.3333333333333333,0.4166666666666667,0.4117647058823529,0.5263157894736842,0.5333333333333333,0.3684210526315789,0.14285714285714285,0.6818181818181818,0.2857142857142857,0.3333333333333333
장승현,0.4666666666666667,0.3333333333333333,0.2,0.2222222222222222,0.3333333333333333,0.5,0.4375,0.25,0.2857142857142857,0.5555555555555556,0.29411764705882354
장운호,0.26666666666666666,0.29411764705882354,0.29411764705882354,0.4375,0.5625,0.4,0.3181818181818182,0.375,0.375,0.5,0.375
전병우,0.125,0.18181818181818185,0.2,0.4444444444444444,0.3333333333333333,0.3684210526315789,0.375,0.15789473684210525,0.35,0.5909090909090909,0.5
전준우,0.5714285714285714,0.17647058823529413,0.15,0.6086956521739131,0.5454545454545454,0.55,0.5,0.5384615384615384,0.5,0.4090909090909091,0.55
정은원,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.2380952380952381,0.52,0.5,0.55,0.6190476190476191,0.4583333333333333,0.4583333333333333,0.5
정의윤,0.4,0.18181818181818185,0.13333333333333333,0.5714285714285714,0.21428571428571427,0.6428571428571429,0.1,0.2631578947368421,0.4117647058823529,0.26666666666666666,0.42105263157894735
정주현,0.2,0.3809523809523809,0.4117647058823529,0.3076923076923077,0.2307692307692308,0.13333333333333333,0.3157894736842105,0.6,0.26666666666666666,0.26666666666666666,0.5
정훈,0.5652173913043478,0.25,0.3125,0.3809523809523809,0.6666666666666666,0.4090909090909091,0.7083333333333334,0.43478260869565216,0.1176470588235294,0.5238095238095238,0.5217391304347826
조수행,0.5,0.2,0.6,0.0,1.0,0.16666666666666666,0.5714285714285714,0.0,0.25,0.2222222222222222,0.5833333333333334
조용호,0.4117647058823529,0.3333333333333333,0.4545454545454545,0.14285714285714285,0.2272727272727273,0.3636363636363637,0.35,0.3157894736842105,0.3684210526315789,0.4090909090909091,0.6190476190476191
채은성,0.5263157894736842,0.6956521739130435,0.4761904761904762,0.4,0.6190476190476191,0.6,0.4545454545454545,0.5454545454545454,0.4782608695652174,0.3333333333333333,0.6190476190476191
최원준,0.4583333333333333,0.39130434782608703,0.4545454545454545,0.20833333333333331,0.2608695652173913,0.4090909090909091,0.3809523809523809,0.4545454545454545,0.5,0.4166666666666667,0.5833333333333334
최재훈,0.5454545454545454,0.5909090909090909,0.3333333333333333,0.375,0.3125,0.4117647058823529,0.5,0.29411764705882354,0.48,0.42857142857142855,0.3809523809523809
최정,0.6875,0.2380952380952381,0.75,0.55,0.7727272727272727,0.5882352941176471,0.5909090909090909,0.3809523809523809,0.3888888888888889,0.6363636363636364,0.7391304347826086
최주환,0.8421052631578947,0.4666666666666667,0.35,0.3157894736842105,0.39130434782608703,0.375,0.5217391304347826,0.3157894736842105,0.39130434782608703,0.2857142857142857,0.631578947368421
최지훈,0.3125,0.1875,0.0,0.2857142857142857,0.4375,0.3461538461538461,0.5384615384615384,0.6190476190476191,0.2857142857142857,0.2,0.4
추신수,0.4375,0.3888888888888889,0.5,0.2777777777777778,0.6,0.5652173913043478,0.42105263157894735,0.2352941176470588,0.5217391304347826,0.7272727272727273,0.5652173913043478
터커,0.35,0.45,0.3181818181818182,0.6,0.09523809523809523,0.4090909090909091,0.5217391304347826,0.39130434782608703,0.3181818181818182,0.3636363636363637,0.7826086956521741
페르난데스,0.2352941176470588,0.45,0.43478260869565216,0.4090909090909091,0.4761904761904762,0.5652173913043478,0.3636363636363637,0.5238095238095238,0.42857142857142855,0.5909090909090909,0.42105263157894735
피렐라,0.6086956521739131,0.13636363636363635,0.43478260869565216,0.4090909090909091,0.39130434782608703,0.4583333333333333,0.43478260869565216,0.4090909090909091,0.4761904761904762,0.43478260869565216,0.3461538461538461
하주석,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.18181818181818185,0.3043478260869565,0.4705882352941176,0.3809523809523809,0.5,0.5217391304347826,0.6521739130434783,0.17391304347826084
한동희,0.4444444444444444,0.38461538461538464,0.2857142857142857,0.3636363636363637,0.55,0.375,0.4090909090909091,0.3888888888888889,0.21739130434782608,0.43478260869565216,0.5333333333333333
한승택,0.4375,0.42857142857142855,0.4117647058823529,0.3125,0.625,0.18181818181818185,0.4375,0.2,0.29411764705882354,0.4117647058823529,0.3636363636363637
한유섬,0.6470588235294118,0.17647058823529413,0.42857142857142855,0.2777777777777778,0.631578947368421,0.43478260869565216,0.5384615384615384,0.5789473684210527,0.631578947368421,0.35294117647058826,0.5263157894736842
허경민,0.2,0.4,0.375,0.625,0.19047619047619047,0.6190476190476191,0.375,0.5,0.2608695652173913,0.4090909090909091,0.8
홍창기,0.2727272727272727,0.5,0.4090909090909091,0.5416666666666666,0.75,0.6923076923076923,0.42857142857142855,0.4375,0.6190476190476191,0.5,0.6956521739130435
황재균,0.4545454545454545,0.6363636363636364,0.4761904761904762,0.3333333333333333,0.5,0.4545454545454545,0.35,0.5,0.4583333333333333,0.43478260869565216,0.6190476190476191
힐리,0.4761904761904762,0.14285714285714285,0.42857142857142855,0.4,0.2727272727272727,0.45,0.4705882352941176,0.4,0.4545454545454545,0.2857142857142857,0.3
