PCODE,NAME,year,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,출루,장타,series_index
76802.0,김성현,2019,14,46,3,10,1,0,1,14,4,2,0,4,0,0,6,0,1,0,179,5.0,2019-05-14,2019-05-31,-17 days,15,0.3392857142857143,0.35294117647058826,t6
76802.0,김성현,2019,14,51,7,15,1,1,0,18,6,0,2,6,0,0,5,1,0,0,206,5.0,2019-04-26,2019-05-12,-16 days,15,0.3137254901960784,0.34782608695652173,t7
76802.0,김성현,2019,12,46,8,14,3,0,0,17,4,0,0,2,0,0,4,3,1,0,167,4.0,2019-04-06,2019-04-25,-19 days,15,0.40350877192982454,0.39215686274509803,t8
76802.0,김성현,2019,10,33,1,6,1,0,0,7,1,0,0,0,0,0,0,3,1,0,110,0.0,2019-03-23,2019-04-05,-13 days,12,0.3877551020408163,0.43478260869565216,t9
76802.0,김성현,2020,15,42,5,10,0,0,0,10,0,0,0,7,0,0,2,1,1,0,168,2.0,2020-09-19,2020-10-07,-18 days,15,0.3673469387755102,0.37209302325581395,t1
76802.0,김성현,2020,15,53,6,16,3,0,2,25,9,0,0,2,0,0,3,3,1,1,156,8.0,2020-08-30,2020-09-18,-19 days,15,0.34,0.23809523809523808,t2
76802.0,김성현,2020,15,44,7,16,3,1,0,21,6,0,0,3,1,0,4,0,0,1,140,3.0,2020-08-11,2020-08-29,-18 days,15,0.4107142857142857,0.5660377358490566,t3
76802.0,김성현,2020,15,40,3,14,0,0,0,14,2,1,0,4,0,0,1,1,1,0,158,0.0,2020-07-18,2020-08-08,-21 days,15,0.5,0.5681818181818182,t4
76802.0,김성현,2020,13,37,4,7,0,0,0,7,0,0,1,4,0,0,6,2,1,0,150,0.0,2020-07-01,2020-07-17,-16 days,15,0.4,0.35,t5
76802.0,김성현,2020,15,39,2,11,0,0,0,11,3,0,0,2,1,0,5,0,1,1,152,2.0,2020-06-13,2020-06-30,-17 days,15,0.2619047619047619,0.1891891891891892,t6
76802.0,김성현,2020,6,23,1,1,0,0,0,1,2,0,0,4,0,0,0,1,2,0,101,2.0,2020-05-24,2020-06-12,-19 days,15,0.32558139534883723,0.28205128205128205,t7
76802.0,김성현,2020,6,22,3,6,1,0,0,7,1,0,0,2,1,0,0,0,2,0,74,3.0,2020-05-06,2020-05-23,-17 days,13,0.1724137931034483,0.043478260869565216,t8
76802.0,김성현,2021,13,43,1,13,1,0,1,17,12,2,0,6,0,0,5,2,1,2,201,4.0,2021-07-02,2021-08-19,-48 days,15,0.35135135135135137,0.4857142857142857,t1
76802.0,김성현,2021,7,26,2,7,3,0,1,13,4,0,2,3,0,0,2,0,0,0,103,3.0,2021-06-13,2021-06-30,-17 days,15,0.42,0.4418604651162791,t2
76802.0,김성현,2021,7,28,5,8,1,0,1,12,5,1,0,7,0,0,2,2,0,1,127,3.0,2021-05-19,2021-06-12,-24 days,15,0.4827586206896552,0.6538461538461539,t3
76802.0,김성현,2021,13,41,3,12,3,0,0,15,2,1,0,3,0,0,5,0,2,0,158,1.0,2021-04-25,2021-05-18,-23 days,15,0.4857142857142857,0.5,t4
76802.0,김성현,2021,10,34,5,9,0,0,1,12,6,1,0,7,0,0,3,2,0,1,160,2.0,2021-04-07,2021-04-24,-17 days,14,0.391304347826087,0.43902439024390244,t5
68106.0,이재원,2018,14,52,11,19,5,0,0,24,8,0,0,3,3,0,8,3,0,2,208,6.0,2018-09-15,2018-10-04,-19 days,15,0.38181818181818183,0.6111111111111112,t1
68106.0,이재원,2018,14,44,7,14,3,0,2,23,8,0,0,6,0,0,5,0,0,0,183,7.0,2018-08-09,2018-09-14,-36 days,15,0.5172413793103449,0.5576923076923077,t2
68106.0,이재원,2018,15,54,6,18,3,0,2,27,6,0,0,4,3,0,5,3,0,0,225,8.0,2018-07-21,2018-08-08,-18 days,15,0.5,0.6363636363636364,t3
68106.0,이재원,2018,13,49,6,14,2,0,4,28,7,0,0,4,1,0,6,1,1,0,213,6.0,2018-06-27,2018-07-19,-22 days,15,0.4918032786885246,0.5925925925925926,t4
68106.0,이재원,2018,14,50,6,15,2,0,1,20,4,0,0,4,1,0,12,0,0,1,218,7.0,2018-06-08,2018-06-24,-16 days,15,0.45454545454545453,0.6938775510204082,t5
68106.0,이재원,2018,9,36,7,12,2,0,4,26,12,0,0,3,1,0,8,1,0,2,180,8.0,2018-05-10,2018-06-07,-28 days,15,0.41818181818181815,0.46,t6
68106.0,이재원,2018,14,45,11,16,4,0,2,26,8,0,0,9,0,0,8,1,1,0,259,9.0,2018-04-20,2018-05-09,-19 days,15,0.55,0.8888888888888888,t7
68106.0,이재원,2018,15,46,6,19,3,0,0,22,0,0,0,7,2,0,6,4,2,0,243,6.0,2018-03-31,2018-04-19,-19 days,15,0.5636363636363636,0.7111111111111111,t8
68106.0,이재원,2019,13,48,0,10,1,0,0,11,7,0,0,2,0,0,11,4,0,1,191,7.0,2019-08-21,2019-09-13,-23 days,15,0.38333333333333336,0.43103448275862066,t1
68106.0,이재원,2019,15,45,5,9,3,0,1,15,7,0,0,3,2,0,12,1,0,1,203,4.0,2019-07-31,2019-08-20,-20 days,15,0.26,0.25,t2
68106.0,이재원,2019,14,44,2,15,3,0,2,24,11,0,0,6,1,1,1,0,0,1,178,12.0,2019-07-04,2019-07-30,-26 days,15,0.36,0.4222222222222222,t3
68106.0,이재원,2019,13,47,7,13,1,0,4,26,17,0,0,5,2,1,2,2,0,0,189,7.0,2019-06-14,2019-07-03,-19 days,15,0.5384615384615384,0.6590909090909091,t4
68106.0,이재원,2019,13,46,2,15,1,0,0,16,5,0,0,3,1,0,8,0,0,1,173,3.0,2019-05-26,2019-06-13,-18 days,15,0.4727272727272727,0.6595744680851063,t5
68106.0,이재원,2019,12,50,5,12,5,0,1,20,8,0,0,4,1,0,2,4,0,0,187,6.0,2019-05-08,2019-05-25,-17 days,15,0.4,0.3695652173913043,t6
68106.0,이재원,2019,12,50,2,10,1,0,0,11,10,0,0,3,0,0,6,0,0,3,175,4.0,2019-04-19,2019-05-07,-18 days,15,0.41818181818181815,0.52,t7
68106.0,이재원,2019,13,52,4,13,0,0,2,19,5,0,0,4,2,0,10,2,0,0,206,9.0,2019-03-31,2019-04-18,-18 days,15,0.2641509433962264,0.24,t8
68106.0,이재원,2019,7,24,4,6,1,0,2,13,5,1,0,3,0,0,4,1,0,0,121,8.0,2019-03-23,2019-03-30,-7 days,7,0.3620689655172414,0.40384615384615385,t9
68106.0,이재원,2020,14,41,3,8,3,0,0,11,4,0,0,6,0,2,4,1,0,0,173,7.0,2020-09-18,2020-10-06,-18 days,15,0.3333333333333333,0.423728813559322,t1
68106.0,이재원,2020,12,35,4,7,0,0,1,10,4,0,0,4,2,1,4,3,1,1,168,2.0,2020-08-30,2020-09-17,-18 days,15,0.3877551020408163,0.34146341463414637,t2
68106.0,이재원,2020,8,27,4,2,1,0,0,3,0,0,0,6,1,0,4,2,2,0,127,3.0,2020-08-04,2020-08-29,-25 days,15,0.3488372093023256,0.3142857142857143,t3
68106.0,이재원,2020,15,46,3,8,1,0,0,9,4,0,0,3,1,0,3,4,0,0,189,4.0,2020-06-23,2020-08-01,-39 days,15,0.2777777777777778,0.14814814814814814,t4
68106.0,이재원,2021,12,37,4,14,3,0,0,17,1,0,1,7,0,1,5,0,1,0,165,5.0,2021-06-06,2021-06-25,-19 days,15,0.4444444444444444,0.47368421052631576,t1
68106.0,이재원,2021,10,39,3,9,2,0,0,11,5,0,0,3,1,0,7,2,0,0,171,5.0,2021-05-14,2021-06-05,-22 days,15,0.5434782608695652,0.5405405405405406,t2
68106.0,이재원,2021,10,43,5,11,4,0,2,21,4,0,0,2,1,0,6,1,0,0,178,6.0,2021-04-24,2021-05-13,-19 days,15,0.3488372093023256,0.3333333333333333,t3
68106.0,이재원,2021,13,42,5,13,3,0,0,16,3,0,1,2,0,1,6,2,1,0,164,4.0,2021-04-04,2021-04-23,-19 days,15,0.43478260869565216,0.627906976744186,t4
69366.0,이명기,2018,15,60,15,20,2,0,1,25,10,1,1,9,1,0,7,0,2,0,261,2.0,2018-08-07,2018-09-12,-36 days,15,0.43103448275862066,0.46153846153846156,t1
69366.0,이명기,2018,15,63,13,20,4,1,2,32,9,2,2,2,2,0,6,0,2,0,257,9.0,2018-07-18,2018-08-05,-18 days,15,0.4583333333333333,0.4666666666666667,t2
69366.0,이명기,2018,13,49,8,14,3,2,0,21,2,0,0,7,0,0,10,1,1,0,236,4.0,2018-06-12,2018-07-17,-35 days,15,0.4492753623188406,0.6190476190476191,t3
69366.0,이명기,2018,13,54,10,12,2,1,0,16,3,1,1,4,0,2,5,0,1,0,218,3.0,2018-05-24,2018-06-09,-16 days,15,0.45614035087719296,0.5306122448979592,t4
69366.0,이명기,2018,15,58,14,24,6,1,0,32,5,1,0,3,0,1,6,1,1,0,236,6.0,2018-05-05,2018-05-23,-18 days,15,0.3442622950819672,0.35185185185185186,t5
69366.0,이명기,2018,13,49,8,14,3,0,0,17,5,3,0,5,0,0,6,1,1,0,207,3.0,2018-04-12,2018-05-04,-22 days,15,0.5555555555555556,0.6724137931034483,t6
69366.0,이명기,2018,15,62,10,15,4,1,1,24,7,1,1,5,0,0,13,1,2,1,286,3.0,2018-03-24,2018-04-11,-18 days,15,0.4,0.40816326530612246,t7
69366.0,이명기,2019,15,56,5,17,2,0,1,22,5,2,0,3,0,0,7,1,1,1,252,5.0,2019-08-23,2019-09-11,-19 days,15,0.42105263157894735,0.4423076923076923,t1
69366.0,이명기,2019,14,55,8,19,1,1,0,22,4,3,1,7,0,0,8,2,1,0,243,6.0,2019-08-03,2019-08-22,-19 days,15,0.38333333333333336,0.44642857142857145,t2
69366.0,이명기,2019,15,60,6,15,1,0,0,16,2,1,0,7,0,0,6,3,1,0,279,4.0,2019-07-06,2019-08-01,-26 days,15,0.4444444444444444,0.43636363636363634,t3
69366.0,이명기,2019,13,53,7,14,1,0,0,15,3,2,1,3,1,0,6,0,0,1,209,5.0,2019-06-13,2019-07-05,-22 days,15,0.3382352941176471,0.2833333333333333,t4
69366.0,이명기,2019,11,44,7,16,0,1,0,18,7,1,0,4,2,0,7,0,0,1,178,2.0,2019-05-25,2019-06-12,-18 days,15,0.3333333333333333,0.3018867924528302,t5
69366.0,이명기,2019,11,38,4,5,1,1,0,8,2,0,1,7,0,1,5,0,3,0,175,2.0,2019-05-08,2019-05-24,-16 days,15,0.46,0.4318181818181818,t6
69366.0,이명기,2019,14,57,9,16,5,0,0,21,0,0,0,5,1,0,7,4,0,0,248,5.0,2019-04-19,2019-05-07,-18 days,15,0.30612244897959184,0.2631578947368421,t7
69366.0,이명기,2019,13,54,7,16,2,0,1,21,6,0,0,7,0,0,13,0,0,0,256,2.0,2019-03-29,2019-04-18,-20 days,15,0.42857142857142855,0.45614035087719296,t8
69366.0,이명기,2020,12,44,8,11,0,0,0,11,2,1,0,9,1,0,4,1,1,0,235,2.0,2020-10-02,2020-10-16,-14 days,15,0.24193548387096775,0.2542372881355932,t1
69366.0,이명기,2020,13,48,8,14,0,1,0,16,4,2,3,6,0,0,8,0,2,1,209,0.0,2020-09-15,2020-10-01,-16 days,15,0.38181818181818183,0.25,t2
69366.0,이명기,2020,15,58,13,16,3,0,1,22,6,1,0,9,1,0,10,2,0,1,271,4.0,2020-08-25,2020-09-13,-19 days,15,0.375,0.3541666666666667,t3
69366.0,이명기,2020,15,59,10,27,6,1,0,35,12,3,1,10,0,0,8,0,1,0,265,4.0,2020-08-05,2020-08-24,-19 days,15,0.4411764705882353,0.4482758620689655,t4
69366.0,이명기,2020,11,53,8,16,2,1,0,20,6,1,0,3,0,0,13,1,0,0,234,1.0,2020-07-10,2020-08-02,-23 days,15,0.6285714285714286,0.711864406779661,t5
69366.0,이명기,2020,12,49,5,7,0,0,0,7,0,0,0,2,0,0,8,1,0,0,194,3.0,2020-06-20,2020-07-09,-19 days,15,0.39285714285714285,0.4339622641509434,t6
69366.0,이명기,2020,13,50,13,24,5,0,0,29,8,2,1,7,1,0,3,0,0,0,241,6.0,2020-06-02,2020-06-19,-17 days,15,0.17647058823529413,0.14285714285714285,t7
69366.0,이명기,2020,13,52,7,15,0,0,0,15,4,1,1,2,0,0,9,1,1,2,212,1.0,2020-05-15,2020-05-31,-16 days,15,0.6379310344827587,0.68,t8
69366.0,이명기,2020,7,26,5,7,1,0,1,11,3,1,1,2,1,0,7,0,0,0,120,1.0,2020-05-05,2020-05-13,-8 days,7,0.3090909090909091,0.28846153846153844,t9
69366.0,이명기,2021,11,48,6,14,3,0,1,20,3,0,1,5,0,0,4,0,1,0,218,3.0,2021-05-11,2021-06-01,-21 days,15,0.5079365079365079,0.44,t1
69366.0,이명기,2021,15,54,7,17,5,0,0,22,2,2,2,10,0,0,4,1,1,0,264,2.0,2021-04-20,2021-05-09,-19 days,15,0.42592592592592593,0.5,t2
69366.0,이명기,2021,11,39,9,9,1,0,1,13,5,1,0,10,0,0,11,1,1,0,190,2.0,2021-04-04,2021-04-17,-13 days,11,0.49230769230769234,0.5,t3
79215.0,박건우,2018,13,61,13,20,1,0,3,30,12,2,0,4,2,0,5,0,0,0,230,6.0,2018-09-12,2018-09-28,-16 days,15,0.30303030303030304,0.3387096774193548,t1
79215.0,박건우,2018,13,51,8,19,4,1,1,28,10,0,0,5,0,0,6,2,0,0,205,7.0,2018-07-18,2018-09-11,-55 days,15,0.44776119402985076,0.5573770491803278,t2
79215.0,박건우,2018,14,55,8,20,7,1,3,38,12,1,0,1,2,0,8,1,0,0,206,15.0,2018-06-24,2018-07-17,-23 days,15,0.5357142857142857,0.6666666666666666,t3
79215.0,박건우,2018,14,55,12,17,1,2,2,28,11,0,0,5,2,0,8,3,1,0,212,6.0,2018-06-07,2018-06-23,-16 days,15,0.5862068965517241,0.8909090909090909,t4
79215.0,박건우,2018,15,63,6,18,1,1,0,21,8,0,1,3,1,0,12,2,0,1,239,9.0,2018-05-19,2018-06-06,-18 days,15,0.4603174603174603,0.6,t5
79215.0,박건우,2018,13,60,6,19,2,0,0,21,4,1,0,2,2,0,7,2,0,0,242,4.0,2018-04-26,2018-05-18,-22 days,15,0.3582089552238806,0.36507936507936506,t6
79215.0,박건우,2018,14,58,13,20,6,0,1,29,12,1,1,4,0,1,7,1,0,1,196,8.0,2018-04-08,2018-04-25,-17 days,15,0.390625,0.38333333333333336,t7
79215.0,박건우,2018,11,47,7,12,1,1,1,18,4,2,0,3,1,0,7,0,0,0,168,6.0,2018-03-24,2018-04-07,-14 days,11,0.5079365079365079,0.6206896551724138,t8
79215.0,박건우,2019,15,61,15,22,2,0,3,33,12,4,1,6,0,0,5,3,0,3,262,7.0,2019-08-07,2019-08-27,-20 days,15,0.375,0.4067796610169492,t1
79215.0,박건우,2019,14,50,11,17,2,2,1,26,7,1,1,11,2,0,8,2,1,2,260,9.0,2019-07-07,2019-08-06,-30 days,15,0.4925373134328358,0.6229508196721312,t2
79215.0,박건우,2019,15,52,11,16,5,0,0,21,4,1,0,6,1,0,10,0,0,0,238,7.0,2019-06-16,2019-07-06,-20 days,15,0.546875,0.62,t3
79215.0,박건우,2019,14,50,5,11,3,0,1,17,4,0,0,9,0,0,6,5,0,0,227,8.0,2019-05-30,2019-06-15,-16 days,15,0.4745762711864407,0.5,t4
79215.0,박건우,2019,14,48,10,17,5,1,1,27,8,3,0,7,1,0,5,1,0,3,220,8.0,2019-05-11,2019-05-29,-18 days,15,0.4067796610169492,0.42,t5
79215.0,박건우,2019,15,55,7,18,3,1,1,26,5,1,0,7,0,0,11,3,0,1,262,6.0,2019-04-24,2019-05-10,-16 days,15,0.5714285714285714,0.7083333333333334,t6
79215.0,박건우,2019,15,57,14,19,5,0,1,27,11,1,1,5,3,0,4,5,0,2,225,11.0,2019-04-05,2019-04-23,-18 days,15,0.4838709677419355,0.5636363636363636,t7
79215.0,박건우,2019,11,43,7,13,0,1,2,21,8,1,0,4,0,0,5,3,0,0,183,6.0,2019-03-23,2019-04-04,-12 days,11,0.5076923076923077,0.5789473684210527,t8
79215.0,박건우,2020,14,48,12,18,1,0,2,25,7,2,0,6,2,0,7,3,1,2,215,6.0,2020-09-27,2020-10-14,-17 days,15,0.3157894736842105,0.34615384615384615,t1
79215.0,박건우,2020,14,60,3,13,4,0,0,17,8,0,0,2,0,0,6,1,2,0,262,8.0,2020-09-09,2020-09-26,-17 days,15,0.5087719298245614,0.5833333333333334,t2
79215.0,박건우,2020,15,55,16,19,9,0,3,37,7,0,1,5,2,0,6,1,0,0,217,13.0,2020-08-20,2020-09-08,-19 days,15,0.296875,0.35,t3
79215.0,박건우,2020,15,61,14,18,3,0,3,30,9,2,1,3,2,0,6,1,0,1,216,11.0,2020-08-01,2020-08-19,-18 days,15,0.6129032258064516,0.8909090909090909,t4
79215.0,박건우,2020,15,59,13,17,6,0,2,29,7,2,0,7,1,0,9,1,0,0,238,11.0,2020-07-08,2020-07-31,-23 days,15,0.4393939393939394,0.5901639344262295,t5
79215.0,박건우,2020,15,58,13,18,3,0,1,24,13,0,0,7,0,1,11,0,0,3,291,7.0,2020-06-16,2020-07-07,-21 days,15,0.4925373134328358,0.6271186440677966,t6
79215.0,박건우,2020,14,58,15,26,7,0,2,39,11,2,0,3,2,0,6,0,0,1,244,8.0,2020-05-29,2020-06-14,-16 days,15,0.45454545454545453,0.4827586206896552,t7
79215.0,박건우,2020,15,54,11,11,5,0,0,16,2,0,0,6,3,1,8,2,0,0,240,8.0,2020-05-12,2020-05-28,-16 days,15,0.6349206349206349,0.8275862068965517,t8
79215.0,박건우,2021,15,60,11,21,7,0,1,31,9,1,0,5,0,0,13,3,0,0,254,1.0,2021-06-19,2021-08-20,-62 days,15,0.45161290322580644,0.36,t1
79215.0,박건우,2021,14,54,10,16,4,0,0,20,7,4,0,7,0,0,9,2,0,1,238,4.0,2021-05-22,2021-06-19,-28 days,15,0.5230769230769231,0.65,t2
79215.0,박건우,2021,14,60,7,19,5,0,0,24,9,1,0,3,1,0,8,3,0,0,215,6.0,2021-04-30,2021-05-21,-21 days,15,0.4426229508196721,0.4444444444444444,t3
79215.0,박건우,2021,15,47,10,17,1,0,0,18,9,0,0,10,2,0,5,2,0,2,236,10.0,2021-04-13,2021-04-29,-16 days,15,0.4375,0.48333333333333334,t4
79215.0,박건우,2021,7,28,5,11,3,0,2,20,6,1,0,1,0,0,4,1,0,0,110,5.0,2021-04-04,2021-04-11,-7 days,7,0.5084745762711864,0.40425531914893614,t5
79402.0,김상수,2018,15,47,6,12,0,0,1,15,2,0,1,2,1,0,13,1,1,0,208,3.0,2018-08-10,2018-09-18,-39 days,15,0.421875,0.5087719298245614,t1
79402.0,김상수,2018,15,55,8,13,1,0,1,17,6,0,2,4,0,0,14,1,1,0,239,4.0,2018-07-22,2018-08-09,-18 days,15,0.3137254901960784,0.3404255319148936,t2
79402.0,김상수,2018,15,56,7,14,0,0,1,17,2,2,2,4,1,0,8,3,0,1,220,5.0,2018-06-21,2018-07-21,-30 days,15,0.31666666666666665,0.34545454545454546,t3
79402.0,김상수,2018,15,61,5,15,1,1,0,18,8,2,0,0,0,0,12,3,2,1,257,4.0,2018-06-03,2018-06-20,-17 days,15,0.32786885245901637,0.32142857142857145,t4
79402.0,김상수,2018,15,59,7,17,3,0,0,20,5,1,3,3,2,0,7,1,0,0,260,6.0,2018-05-02,2018-06-02,-31 days,15,0.2698412698412698,0.32786885245901637,t5
79402.0,김상수,2018,15,58,14,18,2,0,4,32,10,4,0,8,0,0,14,1,1,0,285,6.0,2018-04-14,2018-05-01,-17 days,15,0.390625,0.3898305084745763,t6
79402.0,김상수,2018,15,52,5,12,1,0,2,19,8,0,1,2,2,0,12,0,1,1,220,4.0,2018-03-27,2018-04-13,-17 days,15,0.47761194029850745,0.6551724137931034,t7
79402.0,김상수,2019,14,45,6,10,1,0,0,11,2,0,0,11,4,0,3,2,0,1,270,4.0,2019-08-07,2019-08-27,-20 days,15,0.17777777777777778,0.0975609756097561,t1
79402.0,김상수,2019,14,56,11,20,4,1,0,26,1,3,2,5,1,0,6,2,0,0,242,6.0,2019-07-09,2019-08-03,-25 days,15,0.43333333333333335,0.26666666666666666,t2
79402.0,김상수,2019,15,64,12,18,2,0,0,20,3,2,0,4,1,0,10,2,0,0,275,7.0,2019-06-19,2019-07-07,-18 days,15,0.5,0.5535714285714286,t3
79402.0,김상수,2019,14,55,12,19,2,1,2,29,6,2,0,4,3,0,6,0,0,0,245,9.0,2019-06-01,2019-06-18,-17 days,15,0.36231884057971014,0.34375,t4
79402.0,김상수,2019,13,55,7,18,3,0,1,24,6,2,1,3,1,0,10,3,3,1,227,5.0,2019-05-14,2019-05-31,-17 days,15,0.5,0.6181818181818182,t5
79402.0,김상수,2019,15,57,10,11,2,0,2,19,7,4,0,8,2,1,14,1,1,0,268,5.0,2019-04-24,2019-05-12,-18 days,15,0.41935483870967744,0.509090909090909,t6
79402.0,김상수,2019,15,64,10,17,5,0,0,22,4,4,0,5,0,0,10,2,2,1,281,6.0,2019-04-04,2019-04-21,-17 days,15,0.37681159420289856,0.40350877192982454,t7
79402.0,김상수,2019,9,31,6,10,1,0,0,11,7,4,0,7,2,0,5,2,0,1,158,3.0,2019-03-23,2019-04-03,-11 days,9,0.38028169014084506,0.421875,t8
79402.0,김상수,2020,12,48,7,11,0,0,2,17,8,0,0,5,0,0,6,2,1,0,208,4.0,2020-09-19,2020-10-09,-20 days,15,0.3888888888888889,0.40625,t1
79402.0,김상수,2020,15,56,13,17,0,1,0,19,10,2,0,7,0,0,7,0,0,0,280,2.0,2020-08-30,2020-09-18,-19 days,15,0.3333333333333333,0.3958333333333333,t2
79402.0,김상수,2020,14,58,6,16,2,0,2,24,8,1,0,5,2,1,5,2,0,0,262,7.0,2020-07-18,2020-08-29,-42 days,15,0.3968253968253968,0.35714285714285715,t3
79402.0,김상수,2020,15,56,14,23,4,1,1,32,7,1,1,12,0,0,4,2,0,0,322,8.0,2020-06-28,2020-07-17,-19 days,15,0.42424242424242425,0.4827586206896552,t4
79402.0,김상수,2020,13,56,10,17,4,0,0,21,3,3,1,3,2,0,7,3,0,1,261,7.0,2020-06-10,2020-06-27,-17 days,15,0.6029411764705882,0.6785714285714286,t5
79402.0,김상수,2020,14,50,12,14,3,0,0,17,4,3,0,8,3,0,14,3,0,1,247,6.0,2020-05-23,2020-06-09,-17 days,15,0.4262295081967213,0.44642857142857145,t6
79402.0,김상수,2020,15,48,6,17,4,0,0,21,5,0,1,11,1,0,6,1,1,0,242,10.0,2020-05-05,2020-05-22,-17 days,15,0.45901639344262296,0.4,t7
79402.0,김상수,2021,13,46,7,16,1,0,1,20,4,1,0,5,1,0,4,0,0,1,208,3.0,2021-06-26,2021-08-20,-55 days,15,0.43636363636363634,0.3958333333333333,t1
79402.0,김상수,2021,15,48,5,8,2,0,0,10,5,0,0,5,0,0,5,3,4,0,201,5.0,2021-06-06,2021-06-26,-20 days,15,0.46153846153846156,0.4782608695652174,t2
79402.0,김상수,2021,14,48,2,9,2,0,0,11,4,0,1,4,0,0,6,0,2,0,201,5.0,2021-05-15,2021-06-05,-21 days,15,0.2631578947368421,0.25,t3
79402.0,김상수,2021,15,57,6,11,1,0,0,12,4,0,0,7,2,0,7,0,0,0,257,4.0,2021-04-25,2021-05-14,-19 days,15,0.2777777777777778,0.2708333333333333,t4
79402.0,김상수,2021,13,47,9,12,1,1,0,15,2,1,0,12,0,0,6,2,2,0,260,1.0,2021-04-08,2021-04-24,-16 days,15,0.3181818181818182,0.22807017543859648,t5
99606.0,정성훈,2018,3,25,1,4,0,0,0,4,2,0,0,1,1,0,12,0,0,0,115,2.0,2018-07-20,2018-09-05,-47 days,15,0.28,0.2608695652173913,t1
99606.0,정성훈,2018,10,42,7,14,4,0,0,18,7,0,0,4,2,0,7,2,0,1,200,7.0,2018-06-05,2018-07-19,-44 days,15,0.2222222222222222,0.16,t2
99606.0,정성훈,2018,7,32,6,10,0,0,3,19,9,0,1,5,0,1,9,0,0,0,150,1.0,2018-05-13,2018-06-03,-21 days,15,0.5,0.5238095238095238,t3
99606.0,정성훈,2018,8,32,4,14,4,0,0,18,3,0,0,4,1,0,6,1,0,0,145,2.0,2018-04-21,2018-05-11,-20 days,15,0.5,0.6875,t4
99606.0,정성훈,2018,5,30,3,8,2,0,1,13,4,0,0,1,0,0,7,1,0,0,128,2.0,2018-03-24,2018-04-20,-27 days,14,0.6216216216216216,0.6875,t5
66657.0,이진영,2018,11,46,8,16,2,0,0,18,6,0,0,4,0,0,5,1,1,2,180,6.0,2018-08-08,2018-09-16,-39 days,15,0.5087719298245614,0.6111111111111112,t1
66657.0,이진영,2018,13,43,5,11,2,0,0,13,4,2,0,8,0,0,7,0,0,1,205,5.0,2018-07-18,2018-08-07,-20 days,15,0.43137254901960786,0.43478260869565216,t2
66657.0,이진영,2018,10,39,4,10,2,0,0,12,2,0,0,3,0,0,6,0,0,0,177,4.0,2018-06-20,2018-07-17,-27 days,15,0.4117647058823529,0.3488372093023256,t3
66657.0,이진영,2018,7,31,6,12,4,0,1,19,12,0,0,3,0,0,4,0,0,0,120,6.0,2018-05-24,2018-06-17,-24 days,15,0.35714285714285715,0.358974358974359,t4
66657.0,이진영,2018,6,29,3,9,0,1,1,14,5,0,0,1,0,0,4,0,0,0,119,1.0,2018-04-27,2018-05-23,-26 days,15,0.5882352941176471,0.7741935483870968,t5
66657.0,이진영,2018,7,26,5,6,2,0,0,8,2,0,1,4,0,0,2,1,0,0,114,3.0,2018-04-04,2018-04-24,-20 days,15,0.4,0.5517241379310345,t6
61566.0,허일,2019,3,20,2,5,0,0,0,5,1,1,0,1,0,0,1,0,0,0,88,1.0,2019-06-05,2019-06-27,-22 days,15,0.26666666666666666,0.27586206896551724,t1
61566.0,허일,2019,6,30,2,8,0,0,0,8,1,0,0,2,0,0,6,1,0,0,128,1.0,2019-05-17,2019-06-04,-18 days,15,0.2857142857142857,0.25,t2
61566.0,허일,2019,12,48,6,11,1,0,0,12,7,1,1,7,1,0,8,0,0,0,210,1.0,2019-04-30,2019-05-16,-16 days,15,0.3125,0.26666666666666666,t3
61566.0,허일,2019,4,22,2,8,2,0,1,13,6,0,0,1,0,0,6,0,0,0,77,2.0,2019-04-07,2019-04-28,-21 days,11,0.35714285714285715,0.2708333333333333,t4
61566.0,허일,2020,7,31,2,6,1,0,1,10,2,0,0,3,1,0,10,1,0,0,142,4.0,2020-05-08,2020-06-06,-29 days,15,0.2727272727272727,0.2631578947368421,t3
62353.0,박정음,2019,6,21,3,5,1,1,0,8,3,1,1,3,2,0,9,1,0,0,99,2.0,2019-08-10,2019-09-03,-24 days,15,0.30434782608695654,0.16666666666666666,t1
62353.0,박정음,2019,6,22,4,3,0,0,0,3,1,1,0,3,0,0,11,0,1,0,114,0.0,2019-06-30,2019-08-09,-40 days,15,0.46153846153846156,0.47619047619047616,t2
62558.0,김준태,2019,12,36,3,6,2,0,0,8,3,0,0,5,0,0,8,0,0,0,165,4.0,2019-04-13,2019-05-03,-20 days,15,0.4583333333333333,0.25,t1
62558.0,김준태,2019,11,36,3,6,0,0,0,6,4,0,0,1,0,0,11,1,2,0,170,2.0,2019-03-26,2019-04-12,-17 days,13,0.3170731707317073,0.2777777777777778,t2
62558.0,김준태,2020,12,44,7,12,2,0,1,17,10,1,0,11,0,0,7,0,1,0,244,7.0,2020-09-24,2020-10-10,-16 days,15,0.391304347826087,0.5238095238095238,t1
62558.0,김준태,2020,9,36,4,6,2,0,0,8,6,0,0,8,1,0,3,3,0,1,179,8.0,2020-09-08,2020-09-23,-15 days,15,0.4642857142857143,0.45454545454545453,t2
